Date,FocalBirdID,TimeStamp,Behavior,NonFocalBirdID,BehavType,OutcomeFocalBird,GroupSize,Sex,Site,Notes
2019-11-03,Tripa,8:56:59,vicinity,unknown female,affiliative,NA,1,F,AZ,
2019-12-01,Tripa,9:12:05,vicinity,unbanded adult female,affiliative,NA,2,F,AZ,
2019-12-01,Tripa,9:12:38,vicinity,unbanded adult female,affiliative,NA,2,F,AZ,
2019-12-01,Tripa,9:21:30,vicinity,unbanded adult female,affiliative,NA,2,F,AZ,
2019-12-01,Tripa,9:21:41,vicinity,unbanded adult female,affiliative,NA,2,F,AZ,
2020-01-12,Tripa,10:46:39,vicinity,unbanded adult female,affiliative,NA,2,F,AZ,
2020-03-18,Tripa,8:47:57,vicinity,unknown adult male,affiliative,NA,1,F,AZ,
2022-01-10,Tzanatl Preciosa,10:50:00,vicinity,unbanded adult female,affiliative,NA,1,F,CA,
2022-01-10,Tzanatl Preciosa,10:53:18,vicinity,unbanded adult female,affiliative,NA,1,F,CA,
2022-01-10,Tzanatl Preciosa,10:54:16,vicinity,unknown adult female,affiliative,NA,1,F,CA,
2022-01-10,Tzanatl Preciosa,11:01:39,vicinity,unknown adult female,affiliative,NA,1,F,CA,
2022-03-11,Tzanatl Preciosa,8:51:00,vicinity,unbanded adult female,affiliative,NA,5,F,CA,
2022-03-11,Tzanatl Preciosa,8:51:00,vicinity,unbanded adult female,affiliative,NA,5,F,CA,
2022-03-11,Tzanatl Preciosa,8:51:00,vicinity,unbanded adult female,affiliative,NA,5,F,CA,
2022-03-11,Tzanatl Preciosa,8:51:00,vicinity,unbanded adult male,affiliative,NA,5,F,CA,
2022-03-11,Tzanatl Preciosa,8:51:32,vicinity,unbanded adult female,affiliative,NA,5,F,CA,
2022-03-11,Tzanatl Preciosa,8:52:06,vicinity,unbanded adult female,affiliative,NA,5,F,CA,
2022-03-11,Tzanatl Preciosa,8:53:15,vicinity,unknown female,affiliative,NA,5,F,CA,
2022-03-11,Tzanatl Preciosa,8:53:15,vicinity,unknown female,affiliative,NA,5,F,CA,
2022-03-11,Tzanatl Preciosa,8:53:15,vicinity,unknown female,affiliative,NA,5,F,CA,
2022-03-11,Tzanatl Preciosa,8:56:49,vicinity,unknown female,affiliative,NA,5,F,CA,
2022-03-11,Tzanatl Preciosa,8:58:48,vicinity,unknown female,affiliative,NA,5,F,CA,
2021-12-14,Urraca,13:27:05,vicinity,unbanded adult male,affiliative,NA,1,M,CA,
2021-12-14,Urraca,13:27:05,vicinity,unbanded adult male,affiliative,NA,1,M,CA,
2021-12-14,Urraca,13:27:05,vicinity,unbanded adult male,affiliative,NA,1,M,CA,
2021-12-14,Urraca,13:27:06,vicinity,unbanded adult female,affiliative,NA,1,M,CA,
2021-12-14,Urraca,13:27:06,vicinity,unbanded adult female,affiliative,NA,1,M,CA,
2021-12-14,Urraca,13:27:19,vicinity,unbanded adult male,affiliative,NA,1,M,CA,
2021-12-14,Urraca,13:27:59,vicinity,unbanded adult female,affiliative,NA,1,M,CA,
2021-12-14,Urraca,13:27:59,vicinity,unbanded adult female,affiliative,NA,1,M,CA,
2021-12-14,Urraca,13:28:05,vicinity,unbanded adult male,affiliative,NA,1,M,CA,
2021-12-14,Urraca,13:31:50,vicinity,unbanded adult male,affiliative,NA,1,M,CA,
2022-01-04,Urraca,8:06:00,vicinity,unbanded adult female,affiliative,NA,5,M,CA,
2022-01-04,Urraca,8:06:01,vicinity,unbanded adult male,affiliative,NA,5,M,CA,
2022-01-04,Urraca,8:06:02,vicinity,unknown adult female,affiliative,NA,5,M,CA,
2022-01-04,Urraca,8:06:03,vicinity,unbanded juvenile female,affiliative,NA,5,M,CA,
2022-01-04,Urraca,8:09:03,vicinity,unbanded adult female,affiliative,NA,5,M,CA,
2022-01-04,Urraca,8:09:58,vicinity,unbanded adult female,affiliative,NA,5,M,CA,
2022-01-04,Urraca,8:12:09,vicinity,unbanded adult female,affiliative,NA,5,M,CA,
2022-01-04,Urraca,8:12:24,vicinity,unbanded adult female,affiliative,NA,5,M,CA,
2022-01-04,Urraca,8:15:58,vicinity,unknown male,affiliative,NA,5,M,CA,
2022-01-04,Urraca,8:15:59,vicinity,unknown female,affiliative,NA,5,M,CA,
2022-01-04,Urraca,8:16:00,vicinity,unknown female,affiliative,NA,5,M,CA,
2022-01-04,Urraca,8:16:37,vicinity,unknown male,affiliative,NA,5,M,CA,
2022-01-25,Urraca,11:41:00,vicinity,Camote,affiliative,NA,1,M,CA,
2022-01-25,Urraca,11:41:00,vicinity,Cuervo,affiliative,NA,1,M,CA,
2022-01-25,Urraca,11:41:00,vicinity,unbanded adult female,affiliative,NA,1,M,CA,
2022-01-25,Urraca,11:41:00,vicinity,unbanded adult female,affiliative,NA,1,M,CA,
2022-01-25,Urraca,11:41:00,vicinity,unbanded adult female,affiliative,NA,1,M,CA,
2022-01-25,Urraca,11:41:00,vicinity,unbanded adult female,affiliative,NA,1,M,CA,
2022-01-25,Urraca,11:43:19,proximity,unbanded adult female,affiliative,NA,1,M,CA,added proximity before displace
2022-01-25,Urraca,11:43:20,displace,unbanded adult female,aggressive,Win,1,M,CA,
2022-01-25,Urraca,11:44:03,vicinity,unbanded adult female,affiliative,NA,1,M,CA,
2022-01-25,Urraca,11:44:33,vicinity,unknown male,affiliative,NA,1,M,CA,
2022-01-25,Urraca,11:44:38,head-up,unknown male,aggressive,Win,1,M,CA,
2022-01-25,Urraca,11:44:39,proximity,unknown male,affiliative,NA,1,M,CA,added proximity before displace
2022-01-25,Urraca,11:44:40,displace,unknown male,aggressive,Lose,1,M,CA,
2022-01-25,Urraca,11:47:13,vicinity,unbanded adult female,affiliative,NA,1,M,CA,
2022-01-25,Urraca,11:47:13,vicinity,unbanded adult female,affiliative,NA,1,M,CA,
2022-01-25,Urraca,11:47:31,vicinity,Wachil,affiliative,NA,1,M,CA,
2022-01-25,Urraca,11:47:53,vicinity,Dulce de Leche,affiliative,NA,1,M,CA,
2022-01-25,Urraca,11:48:22,vicinity,unbanded adult male,affiliative,NA,1,M,CA,
2022-02-17,Urraca,9:27:00,vicinity,unbanded adult female,affiliative,NA,1,M,CA,
2022-02-17,Urraca,9:27:00,vicinity,unbanded adult female,affiliative,NA,1,M,CA,
2022-02-17,Urraca,9:27:00,vicinity,unbanded adult female,affiliative,NA,1,M,CA,
2022-02-17,Urraca,9:27:00,vicinity,unbanded adult female,affiliative,NA,1,M,CA,
2022-02-17,Urraca,9:27:00,vicinity,unbanded adult male,affiliative,NA,1,M,CA,
2022-02-17,Urraca,9:27:00,vicinity,unbanded adult male,affiliative,NA,1,M,CA,
2022-02-17,Urraca,9:27:31,vicinity,unbanded adult male,affiliative,NA,1,M,CA,
2022-02-17,Urraca,9:27:53,proximity,unbanded adult female,affiliative,NA,1,M,CA,added proximity before displace
2022-02-17,Urraca,9:27:54,displace,unbanded adult female,aggressive,Win,1,M,CA,
2022-02-17,Urraca,9:28:10,vicinity,unbanded adult female,affiliative,NA,1,M,CA,
2022-02-17,Urraca,9:28:50,vicinity,unbanded adult male,affiliative,NA,1,M,CA,
2022-02-17,Urraca,9:29:11,head-up,unbanded adult male,aggressive,Lose,1,M,CA,
2022-02-17,Urraca,9:29:20,head-up,unbanded adult male,aggressive,Lose,1,M,CA,
2022-02-17,Urraca,9:29:22,vicinity,Cutuy,affiliative,NA,1,M,CA,
2022-02-17,Urraca,9:30:00,vicinity,unbanded adult female,affiliative,NA,1,M,CA,
2022-02-17,Urraca,9:30:14,vicinity,unbanded adult female,affiliative,NA,1,M,CA,
2022-02-17,Urraca,9:30:19,vicinity,unbanded adult female,affiliative,NA,1,M,CA,
2022-02-17,Urraca,9:30:20,vicinity,Cutuy,affiliative,NA,1,M,CA,
2022-02-17,Urraca,9:31:13,head-up,unbanded adult male,aggressive,Win,1,M,CA,
2022-02-17,Urraca,9:31:16,proximity,unbanded adult male,affiliative,NA,1,M,CA,proximity added before theft
2022-02-17,Urraca,9:31:17,tolerated theft,unbanded adult male,affiliative,NA,1,M,CA,Lose
2022-02-17,Urraca,9:33:11,vicinity,unknown female,affiliative,NA,1,M,CA,
2022-02-17,Urraca,9:33:11,vicinity,unknown female,affiliative,NA,1,M,CA,
2022-02-17,Urraca,9:33:11,vicinity,unknown male,affiliative,NA,1,M,CA,
2022-02-17,Urraca,9:33:21,vicinity,unknown female,affiliative,NA,1,M,CA,
2022-02-17,Urraca,9:33:21,vicinity,unknown female,affiliative,NA,1,M,CA,
2022-02-17,Urraca,9:33:27,head-up,unknown female,aggressive,Win,1,M,CA,
2022-02-17,Urraca,9:33:37,head-up,unknown female,aggressive,Win,1,M,CA,
2022-02-17,Urraca,9:33:43,head-up,unknown female,aggressive,Win,1,M,CA,
2022-02-17,Urraca,9:33:55,head-up,unknown female,aggressive,Win,1,M,CA,
2022-02-17,Urraca,9:34:07,head-up,unknown female,aggressive,Win,1,M,CA,
2022-02-17,Urraca,9:34:18,head-up,unknown female,aggressive,Win,1,M,CA,
2022-02-17,Urraca,9:34:26,head-up,unknown female,aggressive,Win,1,M,CA,
2022-02-17,Urraca,9:34:37,head-up,unknown female,aggressive,Win,1,M,CA,
2022-02-17,Urraca,9:34:47,head-up,unknown female,aggressive,Win,1,M,CA,
2022-02-17,Urraca,9:34:50,vicinity,unknown male,affiliative,NA,1,M,CA,
2022-02-17,Urraca,9:34:54,head-up,unknown male,aggressive,Lose,1,M,CA,
2022-02-17,Urraca,9:36:15,vicinity,unknown female,affiliative,NA,1,M,CA,
2019-12-03,Uva,10:22:54,vicinity,unbanded adult female,affiliative,NA,3,F,AZ,
2019-12-03,Uva,10:22:59,vicinity,unbanded adult female,affiliative,NA,3,F,AZ,
2019-12-03,Uva,10:23:07,vicinity,unbanded adult female,affiliative,NA,3,F,AZ,
2019-12-03,Uva,10:26:10,vicinity,unbanded adult female,affiliative,NA,3,F,AZ,
2019-12-03,Uva,10:26:23,vicinity,Lechuga,affiliative,NA,3,F,AZ,
2019-12-03,Uva,10:27:03,vicinity,unbanded adult female,affiliative,NA,3,F,AZ,
2019-12-03,Uva,10:27:11,head-up,NA,aggressive,Win,3,F,AZ,
2019-12-03,Uva,10:27:21,vicinity,unbanded adult female,affiliative,NA,3,F,AZ,
2019-12-03,Uva,10:27:53,vicinity,Lechuga,affiliative,NA,3,F,AZ,
2019-12-03,Uva,10:29:18,vicinity,unbanded adult female,affiliative,NA,3,F,AZ,
2019-12-03,Uva,10:30:31,vicinity,Lechuga,affiliative,NA,3,F,AZ,
2019-12-03,Uva,10:31:42,fight or chase,Lechuga,aggressive,Win,3,F,AZ,
2019-12-03,Uva,10:32:04,vicinity,unbanded adult male,affiliative,NA,3,F,AZ,
2019-12-03,Uva,10:32:15,vicinity,Lechuga,affiliative,NA,3,F,AZ,
2019-12-03,Uva,10:33:00,vicinity,unknown adult female,affiliative,NA,3,F,AZ,
2019-12-03,Uva,10:33:18,proximity,unbanded adult female,affiliative,NA,3,F,AZ,added proximity before displace
2019-12-03,Uva,10:33:19,displace,unbanded adult female,aggressive,Win,3,F,AZ,
2019-12-03,Uva,10:33:57,vicinity,unbanded adult female,affiliative,NA,3,F,AZ,
2019-12-03,Uva,10:37:32,vicinity,unbanded adult female,affiliative,NA,3,F,AZ,
2019-12-03,Uva,10:37:36,head-up,NA,aggressive,Win,3,F,AZ,
2020-03-02,Uva,9:11:47,vicinity,unknown adult male,affiliative,NA,1,F,AZ,
2020-03-02,Uva,9:12:30,vicinity,unknown adult male,affiliative,NA,1,F,AZ,
2020-03-02,Uva,9:14:21,vicinity,unbanded adult male,affiliative,NA,1,F,AZ,
2020-03-02,Uva,9:14:25,vicinity,unknown adult male,affiliative,NA,1,F,AZ,
2020-03-02,Uva,9:14:31,vicinity,unbanded adult female,affiliative,NA,1,F,AZ,
2020-03-02,Uva,9:17:25,proximity,unknown adult female,affiliative,NA,1,F,AZ,added proximity before displace
2020-03-02,Uva,9:17:26,displace,unknown adult female,aggressive,Win,1,F,AZ,
2020-03-02,Uva,9:19:59,vicinity,unknown adult female,affiliative,NA,1,F,AZ,
2020-03-02,Uva,9:20:09,vicinity,unbanded adult female,affiliative,NA,1,F,AZ,
2020-03-02,Uva,9:20:46,vicinity,unbanded adult male,affiliative,NA,1,F,AZ,
2020-03-02,Uva,9:20:51,proximity,unbanded adult male,affiliative,NA,1,F,AZ,added proximity before displace
2020-03-02,Uva,9:20:52,displace,unbanded adult male,aggressive,Lose,1,F,AZ,
2020-03-02,Uva,9:24:33,vicinity,unknown adult female,affiliative,NA,1,F,AZ,
2020-03-02,Uva,9:24:38,head-up,NA,aggressive,Win,1,F,AZ,
2020-03-02,Uva,9:24:41,vicinity,unbanded adult female,affiliative,NA,1,F,AZ,
2021-12-09,Wachil,12:52:10,vicinity,unbanded adult female,affiliative,NA,6,F,CA,
2021-12-09,Wachil,12:54:11,vicinity,unbanded adult female,affiliative,NA,6,F,CA,
2021-12-09,Wachil,12:54:12,proximity,unbanded adult female,affiliative,NA,6,F,CA,added proximity before displace
2021-12-09,Wachil,12:54:13,displace,unbanded adult female,aggressive,Lose,6,F,CA,
2021-12-09,Wachil,12:55:42,vicinity,unknown female,affiliative,NA,6,F,CA,
2021-12-09,Wachil,12:55:42,vicinity,unknown female,affiliative,NA,6,F,CA,
2021-12-09,Wachil,12:55:42,vicinity,unknown female,affiliative,NA,6,F,CA,
2021-12-09,Wachil,12:56:13,vicinity,unbanded adult female,affiliative,NA,6,F,CA,
2021-12-09,Wachil,12:56:13,vicinity,unbanded adult female,affiliative,NA,6,F,CA,
2021-12-09,Wachil,12:56:13,vicinity,unbanded adult female,affiliative,NA,6,F,CA,
2021-12-09,Wachil,12:56:13,vicinity,unbanded adult female,affiliative,NA,6,F,CA,
2021-12-09,Wachil,12:57:42,vicinity,unbanded adult female,affiliative,NA,6,F,CA,
2021-12-09,Wachil,12:57:56,vicinity,unbanded adult female,affiliative,NA,6,F,CA,
2021-12-09,Wachil,12:57:56,vicinity,unbanded adult female,affiliative,NA,6,F,CA,
2021-12-09,Wachil,12:58:07,vicinity,unbanded adult female,affiliative,NA,6,F,CA,
2021-12-09,Wachil,12:58:07,vicinity,unbanded adult female,affiliative,NA,6,F,CA,
2021-12-09,Wachil,12:58:07,vicinity,unbanded adult female,affiliative,NA,6,F,CA,
2021-12-09,Wachil,12:58:07,vicinity,unbanded adult female,affiliative,NA,6,F,CA,
2021-12-09,Wachil,12:58:20,fight or chase,unbanded adult female,aggressive,Lose,6,F,CA,
2021-12-09,Wachil,12:58:46,vicinity,unbanded adult female,affiliative,NA,6,F,CA,
2021-12-09,Wachil,12:58:47,proximity,unbanded adult female,affiliative,NA,6,F,CA,proximity added before theft
2021-12-09,Wachil,12:58:48,tolerated theft,unbanded adult female,affiliative,NA,6,F,CA,Lose
2021-12-09,Wachil,12:59:26,vicinity,unbanded adult female,affiliative,NA,6,F,CA,
2021-12-09,Wachil,12:59:26,vicinity,unbanded adult female,affiliative,NA,6,F,CA,
2021-12-09,Wachil,12:59:26,vicinity,unbanded adult female,affiliative,NA,6,F,CA,
2021-12-09,Wachil,12:59:56,vicinity,unbanded adult female,affiliative,NA,6,F,CA,
2021-12-09,Wachil,13:00:50,vicinity,unknown female,affiliative,NA,6,F,CA,
2021-12-09,Wachil,13:03:48,vicinity,unbanded adult female,affiliative,NA,6,F,CA,
2021-12-31,Wachil,14:11:00,vicinity,unbanded adult female,affiliative,NA,4,F,CA,
2021-12-31,Wachil,14:11:00,vicinity,unbanded adult male,affiliative,NA,4,F,CA,
2021-12-31,Wachil,14:11:00,vicinity,unbanded adult male,affiliative,NA,4,F,CA,
2021-12-31,Wachil,14:11:00,vicinity,unbanded adult male,affiliative,NA,4,F,CA,
2021-12-31,Wachil,14:11:40,vicinity,unbanded adult female,affiliative,NA,4,F,CA,
2021-12-31,Wachil,14:11:41,vicinity,unbanded adult male,affiliative,NA,4,F,CA,
2021-12-31,Wachil,14:11:43,head-up,unbanded adult female,aggressive,Win,4,F,CA,
2021-12-31,Wachil,14:11:46,vicinity,unbanded adult female,affiliative,NA,4,F,CA,
2021-12-31,Wachil,14:11:48,head-up,unbanded adult female,aggressive,Lose,4,F,CA,
2021-12-31,Wachil,14:11:53,proximity,unbanded adult female,affiliative,NA,4,F,CA,added proximity before displace
2021-12-31,Wachil,14:11:54,displace,unbanded adult female,aggressive,Win,4,F,CA,
2021-12-31,Wachil,14:12:24,vicinity,unbanded adult male,affiliative,NA,4,F,CA,
2021-12-31,Wachil,14:14:20,vicinity,unbanded adult female,affiliative,NA,4,F,CA,
2021-12-31,Wachil,14:14:42,vicinity,unbanded adult female,affiliative,NA,4,F,CA,
2021-12-31,Wachil,14:14:43,vicinity,unbanded adult female,affiliative,NA,4,F,CA,
2021-12-31,Wachil,14:14:45,vicinity,unknown adult male,affiliative,NA,4,F,CA,
2021-12-31,Wachil,14:15:04,vicinity,unbanded adult female,affiliative,NA,4,F,CA,
2021-12-31,Wachil,14:16:07,peck,unbanded adult female,aggressive,Win,4,F,CA,
2021-12-31,Wachil,14:17:13,head-up,unbanded adult female,aggressive,Win,4,F,CA,
2021-12-31,Wachil,14:17:15,head-up,unbanded adult female,aggressive,Lose,4,F,CA,
2021-12-31,Wachil,14:17:18,head-up,unbanded adult female,aggressive,Lose,4,F,CA,
2021-12-31,Wachil,14:17:21,head-up,unbanded adult female,aggressive,Lose,4,F,CA,
2021-12-31,Wachil,14:18:26,proximity,unbanded adult female,affiliative,NA,4,F,CA,added proximity before displace
2021-12-31,Wachil,14:18:27,displace,unbanded adult female,aggressive,Lose,4,F,CA,
2021-12-31,Wachil,14:18:57,vicinity,unbanded adult female,affiliative,NA,4,F,CA,
2021-12-31,Wachil,14:19:56,vicinity,unbanded adult female,affiliative,NA,4,F,CA,
2021-12-31,Wachil,14:21:12,vicinity,unbanded adult female,affiliative,NA,4,F,CA,
2021-12-31,Wachil,14:21:13,vicinity,unbanded adult female,affiliative,NA,4,F,CA,
2021-12-31,Wachil,14:22:43,vicinity,unbanded adult female,affiliative,NA,4,F,CA,
2021-12-31,Wachil,14:22:54,vicinity,unbanded adult female,affiliative,NA,4,F,CA,
2021-12-31,Wachil,14:23:05,vicinity,unbanded adult female,affiliative,NA,4,F,CA,
2021-12-31,Wachil,14:23:36,vicinity,unbanded adult female,affiliative,NA,4,F,CA,
2022-01-24,Wachil,11:49:00,vicinity,Tembleque,affiliative,NA,1,F,CA,
2022-01-24,Wachil,11:49:00,vicinity,unbanded adult female,affiliative,NA,1,F,CA,
2022-01-24,Wachil,11:49:00,vicinity,unbanded adult male,affiliative,NA,1,F,CA,
2022-01-24,Wachil,11:49:22,vicinity,unbanded adult female,affiliative,NA,1,F,CA,
2022-01-24,Wachil,11:50:11,proximity,Tembleque,affiliative,NA,1,F,CA,added proximity before displace
2022-01-24,Wachil,11:50:12,displace,Tembleque,aggressive,Lose,1,F,CA,
2022-01-24,Wachil,11:50:44,vicinity,unbanded adult female,affiliative,NA,1,F,CA,
2022-01-24,Wachil,11:51:44,vicinity,unknown female,affiliative,NA,1,F,CA,
2022-01-24,Wachil,11:53:12,vicinity,unknown adult female,affiliative,NA,1,F,CA,
2022-01-24,Wachil,11:54:36,vicinity,unbanded adult female,affiliative,NA,1,F,CA,
2022-01-24,Wachil,11:54:50,vicinity,unbanded adult male,affiliative,NA,1,F,CA,
2022-01-24,Wachil,11:55:06,vicinity,Tembleque,affiliative,NA,1,F,CA,
2022-01-24,Wachil,11:55:10,vicinity,unbanded adult female,affiliative,NA,1,F,CA,
2022-01-24,Wachil,11:55:10,vicinity,unbanded adult female,affiliative,NA,1,F,CA,
2022-01-24,Wachil,11:55:25,vicinity,unbanded unknown female,affiliative,NA,1,F,CA,
2022-01-24,Wachil,11:55:32,proximity,unbanded adult male,affiliative,NA,1,F,CA,added proximity before displace
2022-01-24,Wachil,11:55:33,displace,unbanded adult male,aggressive,Lose,1,F,CA,
2022-01-24,Wachil,11:55:48,vicinity,unknown female,affiliative,NA,1,F,CA,
2022-01-24,Wachil,11:56:38,vicinity,unbanded adult male,affiliative,NA,1,F,CA,
2022-01-24,Wachil,11:56:39,vicinity,unbanded adult male,affiliative,NA,1,F,CA,
2022-01-24,Wachil,11:57:05,vicinity,unbanded adult female,affiliative,NA,1,F,CA,
2022-01-24,Wachil,11:57:05,vicinity,unbanded adult female,affiliative,NA,1,F,CA,
2022-01-24,Wachil,11:57:16,proximity,unbanded adult female,affiliative,NA,1,F,CA,added proximity before displace
2022-01-24,Wachil,11:57:17,displace,unbanded adult female,aggressive,Win,1,F,CA,
2022-01-24,Wachil,11:57:27,vicinity,unbanded adult male,affiliative,NA,1,F,CA,
2022-01-24,Wachil,11:57:36,vicinity,Tembleque,affiliative,NA,1,F,CA,
2022-01-24,Wachil,11:57:36,vicinity,unbanded adult female,affiliative,NA,1,F,CA,
2022-01-24,Wachil,11:57:36,vicinity,unbanded adult male,affiliative,NA,1,F,CA,
2022-01-24,Wachil,11:57:36,vicinity,unbanded adult male,affiliative,NA,1,F,CA,
2022-01-24,Wachil,11:57:36,vicinity,unbanded adult male,affiliative,NA,1,F,CA,
2022-01-24,Wachil,11:57:52,vicinity,unbanded adult male,affiliative,NA,1,F,CA,
2022-01-24,Wachil,11:57:57,vicinity,unbanded adult male,affiliative,NA,1,F,CA,
2022-01-24,Wachil,11:58:52,vicinity,unbanded adult female,affiliative,NA,1,F,CA,
2022-02-14,Wachil,11:15:00,vicinity,unbanded adult female,affiliative,NA,2,F,CA,
2022-02-14,Wachil,11:15:00,vicinity,unbanded adult male,affiliative,NA,2,F,CA,
2022-02-14,Wachil,11:17:52,proximity,unbanded adult female,affiliative,NA,2,F,CA,added proximity before displace
2022-02-14,Wachil,11:17:53,displace,unbanded adult female,aggressive,Win,2,F,CA,
2022-02-14,Wachil,11:17:56,head-up,unbanded adult female,aggressive,Win,2,F,CA,
2022-02-14,Wachil,11:17:58,proximity,unbanded adult female,affiliative,NA,2,F,CA,added proximity before displace
2022-02-14,Wachil,11:17:59,displace,unbanded adult female,aggressive,Win,2,F,CA,
2022-02-14,Wachil,11:21:06,head-up,unbanded adult female,aggressive,Win,2,F,CA,
2022-02-14,Wachil,11:24:44,vicinity,unknown female,affiliative,NA,2,F,CA,
2022-04-04,Wachil,11:14:00,vicinity,unknown adult female,affiliative,NA,3,F,CA,Part 1 of breeding ff1
2022-04-06,Wachil,12:20:46,vicinity,unbanded adult female,affiliative,NA,3,F,CA,Part 2 of breeding ff2
2022-04-06,Wachil,12:20:46,vicinity,unbanded adult male,affiliative,NA,3,F,CA,
2022-04-06,Wachil,12:20:46,vicinity,unbanded adult male,affiliative,NA,3,F,CA,
2022-04-06,Wachil,12:22:49,vicinity,unbanded adult female,affiliative,NA,3,F,CA,
2022-04-06,Wachil,12:22:49,vicinity,unbanded adult female,affiliative,NA,3,F,CA,
2022-04-06,Wachil,12:22:49,vicinity,unbanded adult female,affiliative,NA,3,F,CA,
2022-04-06,Wachil,12:23:10,vicinity,unbanded juvenile male,affiliative,NA,3,F,CA,
2022-04-06,Wachil,12:23:14,vicinity,unbanded adult male,affiliative,NA,3,F,CA,
2022-04-06,Wachil,12:24:03,vicinity,unbanded adult male,affiliative,NA,3,F,CA,
2022-04-06,Wachil,12:24:45,vicinity,unbanded adult female,affiliative,NA,3,F,CA,
2021-04-01,Xango,15:49:43,vicinity,Polvorones,affiliative,NA,1,M,CA,
2021-04-01,Xango,15:50:22,vicinity,unbanded adult male,affiliative,NA,1,M,CA,
2021-04-01,Xango,15:50:28,vicinity,unbanded adult female,affiliative,NA,1,M,CA,
2021-04-01,Xango,15:52:22,head-up,NA,aggressive,Win,1,M,CA,
2021-04-01,Xango,15:52:31,head-up,NA,aggressive,Win,1,M,CA,
2021-04-01,Xango,15:52:51,vicinity,Polvorones,affiliative,NA,1,M,CA,
2021-04-01,Xango,15:53:40,head-up,NA,aggressive,Win,1,M,CA,
2021-04-01,Xango,15:55:19,vicinity,unbanded adult male,affiliative,NA,1,M,CA,
2021-04-01,Xango,15:55:21,vicinity,unbanded adult male,affiliative,NA,1,M,CA,
2021-04-01,Xango,15:55:46,head-up,NA,aggressive,Win,1,M,CA,
2021-04-01,Xango,15:56:43,vicinity,unknown adult female,affiliative,NA,1,M,CA,
2021-04-01,Xango,15:57:10,ruff out,NA,aggressive,Win,1,M,CA,
2021-04-01,Xango,15:57:13,vicinity,unbanded adult male,affiliative,NA,1,M,CA,
2021-04-01,Xango,15:57:20,vicinity,unbanded adult female,affiliative,NA,1,M,CA,
2021-04-01,Xango,15:57:36,head-up,NA,aggressive,Win,1,M,CA,
2021-04-23,Xango,17:17:59,vicinity,unbanded adult male,affiliative,NA,1,M,CA,
2021-04-23,Xango,17:18:00,vicinity,unbanded adult male,affiliative,NA,1,M,CA,
2021-04-23,Xango,17:18:04,vicinity,unbanded adult male,affiliative,NA,1,M,CA,
2021-04-23,Xango,17:18:16,vicinity,unbanded adult male,affiliative,NA,1,M,CA,
2021-04-23,Xango,17:18:28,vicinity,unbanded adult male,affiliative,NA,1,M,CA,
2021-04-23,Xango,17:18:43,head-up,unbanded adult male,aggressive,Lose,1,M,CA,
2021-04-23,Xango,17:19:04,head-up,unbanded adult male,aggressive,Lose,1,M,CA,
2021-04-23,Xango,17:19:16,head-up,unbanded adult male,aggressive,Lose,1,M,CA,
2021-04-23,Xango,17:25:41,ruff out,NA,aggressive,Win,1,M,CA,
2021-04-23,Xango,17:26:02,ruff out,NA,aggressive,Win,1,M,CA,
2021-04-23,Xango,17:26:30,ruff out,NA,aggressive,Win,1,M,CA,
2021-04-23,Xango,17:26:42,ruff out,NA,aggressive,Win,1,M,CA,
2021-04-23,Xango,17:26:58,ruff out,NA,aggressive,Win,1,M,CA,
2022-01-07,Xunub,10:23:15,vicinity,unbanded adult female,affiliative,NA,2,M,CA,
2022-01-07,Xunub,10:24:06,vicinity,unbanded adult female,affiliative,NA,2,M,CA,
2022-01-07,Xunub,10:24:06,vicinity,unbanded adult female,affiliative,NA,2,M,CA,
2022-01-07,Xunub,10:24:06,vicinity,unbanded adult female,affiliative,NA,2,M,CA,
2022-01-07,Xunub,10:24:06,vicinity,unbanded adult female,affiliative,NA,2,M,CA,
2022-01-07,Xunub,10:24:06,vicinity,unbanded adult female,affiliative,NA,2,M,CA,
2022-01-07,Xunub,10:24:35,vicinity,unbanded adult female,affiliative,NA,2,M,CA,
2022-01-07,Xunub,10:25:07,head-up,unbanded adult female,aggressive,Win,2,M,CA,
2022-01-07,Xunub,10:25:10,vicinity,unbanded adult female,affiliative,NA,2,M,CA,
2022-01-07,Xunub,10:25:15,head-up,unbanded adult female,aggressive,Win,2,M,CA,
2022-01-07,Xunub,10:25:48,vicinity,unbanded adult female,affiliative,NA,2,M,CA,
2022-01-07,Xunub,10:26:45,vicinity,unbanded adult female,affiliative,NA,2,M,CA,
2022-01-07,Xunub,10:26:45,vicinity,unbanded adult female,affiliative,NA,2,M,CA,
2022-01-07,Xunub,10:27:16,vicinity,unbanded adult female,affiliative,NA,2,M,CA,
2022-01-07,Xunub,10:27:16,vicinity,unbanded adult male,affiliative,NA,2,M,CA,
2022-01-07,Xunub,10:27:16,vicinity,unbanded adult male,affiliative,NA,2,M,CA,
2022-01-07,Xunub,10:27:26,vicinity,unbanded adult female,affiliative,NA,2,M,CA,
2022-01-07,Xunub,10:28:38,vicinity,unbanded adult female,affiliative,NA,2,M,CA,
2022-01-07,Xunub,10:28:38,vicinity,unbanded adult male,affiliative,NA,2,M,CA,
2022-01-07,Xunub,10:30:21,vicinity,unbanded adult female,affiliative,NA,2,M,CA,
2022-01-07,Xunub,10:30:24,vicinity,unbanded adult male,affiliative,NA,2,M,CA,
