ObserverID,Site,FocalID,BirdID,Date,TimeStamp,How,What,FoodType,TimeInViewThisFocalSec,LocationOfFocal,GPSofFocalAtEnd,ForagingTimeStamps,ForagingDuration,TranscriberID,TranscriptionDate,Notes
Corina Logan ,BTGR,72,B18BP,2024-02-13,14:25,Dig,Orange,Fruit,183,BP,"27.2079726, -81.3289500",,,Corina Logan ,2024-02-13,Displaced by an unbanded male
Corina Logan ,BTGR,72,B18BP,2024-02-13,14:28,End,Focal,,183,BP,"27.2079726, -81.3289500",,,Corina Logan ,2024-02-13,
Corina Logan ,BTGR,73,B18BP,2024-02-13,14:32,Start,Focal,,860,BP,"27.2079726, -81.3289500",,,Corina Logan ,2024-02-13,
Corina Logan ,BTGR,73,B18BP,2024-02-13,14:46,End,Focal,,860,BP,"27.2079726, -81.3289500",,,Corina Logan ,2024-02-13,
Corina Logan ,BTGR,74,B16SG,2024-02-14,9:10,Start,Focal,,622,BP,"27.2076747, -81.3291840",,,Corina Logan ,2024-02-14,
Corina Logan ,BTGR,74,B16SG,2024-02-14,9:10,State,Foraging,,622,BP,"27.2076747, -81.3291840",0:00-0:36,36,Corina Logan ,2024-02-14,Digging and ripping at the paper bag that the french fry was in. Displaced unbanded male
Corina Logan ,BTGR,74,B16SG,2024-02-14,9:10,Dig,Fry,Fry,622,BP,"27.2076747, -81.3291840",,,Corina Logan ,2024-02-14,
Corina Logan ,BTGR,74,B16SG,2024-02-14,9:10,End,Foraging,,622,BP,"27.2076747, -81.3291840",,,Corina Logan ,2024-02-14,
Corina Logan ,BTGR,74,B16SG,2024-02-14,9:10,End,Focal,,622,BP,"27.2076747, -81.3291840",,,Corina Logan ,2024-02-14,He went out of view at 0:46 (until 2:43) and I didn't know it
Corina Logan ,BTGR,74,B16SG,2024-02-14,9:12,Start,Focal,,622,BP,"27.2076747, -81.3291840",,,Corina Logan ,2024-02-14,
Corina Logan ,BTGR,74,B16SG,2024-02-14,9:14,End,Focal,,622,BP,"27.2076747, -81.3291840",,,Corina Logan ,2024-02-14,4:19-6:11 out of view
Corina Logan ,BTGR,74,B16SG,2024-02-14,9:16,Start,Focal,,622,BP,"27.2076747, -81.3291840",,,Corina Logan ,2024-02-14,"Grabbing oak branch twigs and leaves and shaking them, but not pulling anything off"
Corina Logan ,BTGR,74,B16SG,2024-02-14,9:22,State,Foraging,,622,BP,"27.2076747, -81.3291840",12:36-13:12,36,Corina Logan ,2024-02-14,"Leaned toward an unbanded male who left x3, did the waterfall call after the last 2 times"
Corina Logan ,BTGR,74,B16SG,2024-02-14,9:23,End,Foraging,,622,BP,"27.2076747, -81.3291840",,,Corina Logan ,2024-02-14,
Corina Logan ,BTGR,74,B16SG,2024-02-14,9:24,End,Focal,,622,BP,"27.2076747, -81.3291840",,,Corina Logan ,2024-02-14,
Corina Logan ,BTGR,75,B17PB,2024-02-16,10:50,Start,Focal,,79,Circle K,"27.2089927, -81.3295260",,,Corina Logan ,2024-02-16,
Corina Logan ,BTGR,75,B17PB,2024-02-16,10:50,State,Foraging,,79,Circle K,"27.2089927, -81.3295260",0:00-0:34,34,Corina Logan ,2024-02-16,
Corina Logan ,BTGR,75,B17PB,2024-02-16,10:50,Dig,Orange,Fruit,79,Circle K,"27.2089927, -81.3295260",,,Corina Logan ,2024-02-16,
Corina Logan ,BTGR,75,B17PB,2024-02-16,10:50,End,Foraging,,79,Circle K,"27.2089927, -81.3295260",,,Corina Logan ,2024-02-16,
Corina Logan ,BTGR,75,B17PB,2024-02-16,10:50,End,Focal,,79,Circle K,"27.2089927, -81.3295260",,,Corina Logan ,2024-02-16,
Corina Logan ,BTGR,75,B17PB,2024-02-16,10:54,Start,Focal,,79,Circle K,"27.2089927, -81.3295260",,,Corina Logan ,2024-02-16,
Corina Logan ,BTGR,75,B17PB,2024-02-16,10:54,State,Foraging,,79,Circle K,"27.2089927, -81.3295260",4:43-5:18,35,Corina Logan ,2024-02-16,
Corina Logan ,BTGR,75,B17PB,2024-02-16,10:55,End,Focal,,79,Circle K,"27.2089927, -81.3295260",,,Corina Logan ,2024-02-16,
Corina Logan ,BTGR,76,B17PB,2024-02-16,11:07,Start,Focal,,145,Circle K,"27.2090761, -81.3295656",,,Corina Logan ,2024-02-16,
Corina Logan ,BTGR,76,B17PB,2024-02-16,11:07,State,Foraging,,145,Circle K,"27.2090761, -81.3295656",0:00-1:56,116,Corina Logan ,2024-02-16,
Corina Logan ,BTGR,76,B17PB,2024-02-16,11:07,Pick up,Peanut shell,Peanut,145,Circle K,"27.2090761, -81.3295656",,,Corina Logan ,2024-02-16,
Corina Logan ,BTGR,76,B17PB,2024-02-16,11:08,End,Foraging,,145,Circle K,"27.2090761, -81.3295656",,,Corina Logan ,2024-02-16,
Corina Logan ,BTGR,76,B17PB,2024-02-16,11:09,End,Focal,,145,Circle K,"27.2090761, -81.3295656",,,Corina Logan ,2024-02-16,
Corina Logan ,BTGR,77,B17PB,2024-02-16,11:25,Start,Focal,,102,Circle K and BP,"27.2080999, -81.3299525",,,Corina Logan ,2024-02-16,
Corina Logan ,BTGR,77,B17PB,2024-02-16,11:26,End,Focal,,102,Circle K and BP,"27.2080999, -81.3299525",,,Corina Logan ,2024-02-16,
Corina Logan ,BTGR,78,B10PN,2024-02-19,9:12,Start,Focal,,850,Lake June Park NE,"27.3065855, -81.3754109",,,Corina Logan ,2024-02-19,
Corina Logan ,BTGR,78,B10PN,2024-02-19,9:12,State,Foraging,,850,Lake June Park NE,"27.3065855, -81.3754109",0:00-0:22,22,Corina Logan ,2024-02-19,
Corina Logan ,BTGR,78,B10PN,2024-02-19,9:12,End,Foraging,,850,Lake June Park NE,"27.3065855, -81.3754109",,,Corina Logan ,2024-02-19,
Corina Logan ,BTGR,78,B10PN,2024-02-19,9:13,End,Focal,,850,Lake June Park NE,"27.3065855, -81.3754109",,,Corina Logan ,2024-02-19,
Corina Logan ,BTGR,78,B10PN,2024-02-19,9:14,Start,Focal,,850,Lake June Park NE,"27.3065855, -81.3754109",,,Corina Logan ,2024-02-19,
Corina Logan ,BTGR,78,B10PN,2024-02-19,9:14,State,Foraging,,850,Lake June Park NE,"27.3065855, -81.3754109",2:18-14:28,730,Corina Logan ,2024-02-19,
Corina Logan ,BTGR,78,B10PN,2024-02-19,9:14,Pick up,Acorn,Seed,850,Lake June Park NE,"27.3065855, -81.3754109",,,Corina Logan ,2024-02-19,
Corina Logan ,BTGR,78,B10PN,2024-02-19,9:15,Dig,Acorn,Seed,850,Lake June Park NE,"27.3065855, -81.3754109",,,Corina Logan ,2024-02-19,
Corina Logan ,BTGR,78,B10PN,2024-02-19,9:15,Pick up,Acorn,Seed,850,Lake June Park NE,"27.3065855, -81.3754109",,,Corina Logan ,2024-02-19,
Corina Logan ,BTGR,78,B10PN,2024-02-19,9:15,Pick up,Acorn,Seed,850,Lake June Park NE,"27.3065855, -81.3754109",,,Corina Logan ,2024-02-19,Displaced unbanded female
Corina Logan ,BTGR,78,B10PN,2024-02-19,9:17,Pick up,Unknown,Unknown,850,Lake June Park NE,"27.3065855, -81.3754109",,,Corina Logan ,2024-02-19,
Corina Logan ,BTGR,78,B10PN,2024-02-19,9:21,Dig,Unknown,Unknown,850,Lake June Park NE,"27.3065855, -81.3754109",,,Corina Logan ,2024-02-19,
Corina Logan ,BTGR,78,B10PN,2024-02-19,9:22,Dig,Seed,Seed,850,Lake June Park NE,"27.3065855, -81.3754109",,,Corina Logan ,2024-02-19,
Corina Logan ,BTGR,78,B10PN,2024-02-19,9:24,Gape,Unknown,Unknown,850,Lake June Park NE,"27.3065855, -81.3754109",,,Corina Logan ,2024-02-19,
Corina Logan ,BTGR,78,B10PN,2024-02-19,9:24,Pick up,Worm,,850,Lake June Park NE,"27.3065855, -81.3754109",,,Corina Logan ,2024-02-19,
Corina Logan ,BTGR,78,B10PN,2024-02-19,9:25,Pick up,Unknown,Unknown,850,Lake June Park NE,"27.3065855, -81.3754109",,,Corina Logan ,2024-02-19,
Corina Logan ,BTGR,78,B10PN,2024-02-19,9:26,End,Foraging,,850,Lake June Park NE,"27.3065855, -81.3754109",,,Corina Logan ,2024-02-19,
Corina Logan ,BTGR,78,B10PN,2024-02-19,9:27,End,Focal,,850,Lake June Park NE,"27.3065855, -81.3754109",,,Corina Logan ,2024-02-19,
Corina Logan ,BTGR,80,B16SG,2024-02-23,9:38,Start,Focal,,370,Circle K and BP,"27.2080444, -81.3293996",,,Corina Logan ,2024-02-23,
Corina Logan ,BTGR,80,B16SG,2024-02-23,9:38,State,Foraging,,370,Circle K and BP,"27.2080444, -81.3293996",0:00-5:10,310,Corina Logan ,2024-02-23,
Corina Logan ,BTGR,80,B16SG,2024-02-23,9:38,Pick up,Peanut with shell on,Peanut,370,Circle K and BP,"27.2080444, -81.3293996",,,Corina Logan ,2024-02-23,
Corina Logan ,BTGR,80,B16SG,2024-02-23,9:42,Pick up,Peanut shell,Peanut,370,Circle K and BP,"27.2080444, -81.3293996",,,Corina Logan ,2024-02-23,
Corina Logan ,BTGR,80,B16SG,2024-02-23,9:43,End,Focal,,370,Circle K and BP,"27.2080444, -81.3293996",,,Corina Logan ,2024-02-23,
Corina Logan ,BTGR,80,B16SG,2024-02-23,9:44,Start,Focal,,370,Circle K and BP,"27.2080444, -81.3293996",,,Corina Logan ,2024-02-23,
Corina Logan ,BTGR,80,B16SG,2024-02-23,9:44,State,Foraging,,370,Circle K and BP,"27.2080444, -81.3293996",6:28-7:18,50,Corina Logan ,2024-02-23,
Corina Logan ,BTGR,80,B16SG,2024-02-23,9:44,Pick up,Deep fried chicken skin,Chicken,370,Circle K and BP,"27.2080444, -81.3293996",,,Corina Logan ,2024-02-23,
Corina Logan ,BTGR,80,B16SG,2024-02-23,9:45,End,Focal,,370,Circle K and BP,"27.2080444, -81.3293996",,,Corina Logan ,2024-02-23,
Corina Logan ,BTGR,81,B16SG,2024-02-23,10:00,Start,Focal,,304,BP,"27.2080841, -81.3299153",,,Corina Logan ,2024-02-23,
Corina Logan ,BTGR,81,B16SG,2024-02-23,10:05,End,Focal,,304,BP,"27.2080841, -81.3299153",,,Corina Logan ,2024-02-23,
Corina Logan ,BTGR,82,B10PN,2024-02-26,14:33,Start,Focal,,390,Lake June Park NE,"27.3066942, -81.3764777",,,Corina Logan ,2024-02-26,
Corina Logan ,BTGR,82,B10PN,2024-02-26,14:33,State,Foraging,,390,Lake June Park NE,"27.3066942, -81.3764777",0:00-6:20,380,Corina Logan ,2024-02-26,
Corina Logan ,BTGR,82,B10PN,2024-02-26,14:35,Pick up,Moth,Insect,390,Lake June Park NE,"27.3066942, -81.3764777",,,Corina Logan ,2024-02-26,
Corina Logan ,BTGR,82,B10PN,2024-02-26,14:36,Pick up,Unknown,Unknown,390,Lake June Park NE,"27.3066942, -81.3764777",,,Corina Logan ,2024-02-26,
Corina Logan ,BTGR,82,B10PN,2024-02-26,14:39,End,Focal,,390,Lake June Park NE,"27.3066942, -81.3764777",,,Corina Logan ,2024-02-26,
Corina Logan ,BTGR,83,B10PN,2024-02-26,14:55,Start,Focal,,480,Lake June Park NE,"27.3070225, -81.3742978",,,Corina Logan ,2024-02-26,
Corina Logan ,BTGR,83,B10PN,2024-02-26,14:55,State,Foraging,,480,Lake June Park NE,"27.3070225, -81.3742978",0:00-8:00,480,Corina Logan ,2024-02-26,
Corina Logan ,BTGR,83,B10PN,2024-02-26,14:59,Pick up,Unknown,Unknown,480,Lake June Park NE,"27.3070225, -81.3742978",,,Corina Logan ,2024-02-26,
Corina Logan ,BTGR,83,B10PN,2024-02-26,15:00,Pick up,Acorn,Seed,480,Lake June Park NE,"27.3070225, -81.3742978",,,Corina Logan ,2024-02-26,
Corina Logan ,BTGR,83,B10PN,2024-02-26,15:00,Pick up,Acorn,Seed,480,Lake June Park NE,"27.3070225, -81.3742978",,,Corina Logan ,2024-02-26,
Corina Logan ,BTGR,83,B10PN,2024-02-26,15:00,Pick up,Acorn,Seed,480,Lake June Park NE,"27.3070225, -81.3742978",,,Corina Logan ,2024-02-26,
Corina Logan ,BTGR,83,B10PN,2024-02-26,15:00,Pick up,Acorn,Seed,480,Lake June Park NE,"27.3070225, -81.3742978",,,Corina Logan ,2024-02-26,
Corina Logan ,BTGR,83,B10PN,2024-02-26,15:01,Pick up,Acorn,Seed,480,Lake June Park NE,"27.3070225, -81.3742978",,,Corina Logan ,2024-02-26,
Corina Logan ,BTGR,83,B10PN,2024-02-26,15:01,Pick up,Acorn,Seed,480,Lake June Park NE,"27.3070225, -81.3742978",,,Corina Logan ,2024-02-26,
Corina Logan ,BTGR,83,B10PN,2024-02-26,15:03,End,Focal,Seed,480,Lake June Park NE,"27.3070225, -81.3742978",,,Corina Logan ,2024-02-26,
Corina Logan,BTGR,33,B18BP,2024-01-16,15:58,State,Focal,,41,BP,"27.2076482, -81.3292859",,,Corina Logan,2024-01-16,This is the 2nd focaled bird at this location today
Corina Logan,BTGR,33,B18BP,2024-01-16,15:58,State,Foraging,,41,BP,"27.2076482, -81.3292859",,,Corina Logan,2024-01-16,This is the 2nd focaled bird at this location today
Corina Logan,BTGR,33,B18BP,2024-01-16,15:58,Drink,Oil water,Oil,41,BP,"27.2076482, -81.3292859",,,Corina Logan,2024-01-16,This is the 2nd focaled bird at this location today.
Corina Logan,BTGR,33,B18BP,2024-01-16,15:58,End,Foraging,,41,BP,"27.2076482, -81.3292859",,,Corina Logan,2024-01-16,This is the 2nd focaled bird at this location today
Corina Logan,BTGR,33,B18BP,2024-01-16,15:58,End,Focal,,41,BP,"27.2076482, -81.3292859",,,Corina Logan,2024-01-16,This is the 2nd focaled bird at this location today
Corina Logan,BTGR,53,B20PO,2024-01-30,14:25,Start,Focal,,355,BP,"27.2080576, -81.3288702",,,Corina Logan,2024-01-30,A higher priority bird was focaled at this location on this day just afterward
Corina Logan,BTGR,53,B20PO,2024-01-30,14:25,State,Foraging,,355,BP,"27.2080576, -81.3288702",,,Corina Logan,2024-01-30,A higher priority bird was focaled at this location on this day just afterward
Corina Logan,BTGR,53,B20PO,2024-01-30,14:25,End,Foraging,,355,BP,"27.2080576, -81.3288702",,,Corina Logan,2024-01-30,A higher priority bird was focaled at this location on this day just afterward
Corina Logan,BTGR,53,B20PO,2024-01-30,14:30,End,Focal,,355,BP,"27.2080576, -81.3288702",,,Corina Logan,2024-01-30,"Even though I didn't have eyes on him for most of the focal, the next focal was only a couple of minutes later when I found him in the tree. So it is safe to assume he was in the tree the whole time because that is the tree I was watching to see if anyone flew out of it"
Corina Logan,BTGR,54,B20PO,2024-01-30,14:34,Start,Focal,,600,BP,"27.2077329, -81.3292051",,,Corina Logan,2024-01-30,A higher priority bird was focaled at this location on this day just afterward
Corina Logan,BTGR,54,B20PO,2024-01-30,14:44,End,Focal,,600,BP,"27.2077329, -81.3292051",,,Corina Logan,2024-01-30,A higher priority bird was focaled at this location on this day just afterward
Corina Logan ,BTGR,57,B16SG,2024-02-01,13:34,Start,Focal,,186,Circle K,"27.2088304, -81.3295562",,,Corina Logan,2024-02-01,A higher priority bird was focaled at this location on this day just afterward
Corina Logan ,BTGR,57,B16SG,2024-02-01,13:34,State,Foraging,,186,Circle K,"27.2088304, -81.3295562",,,Corina Logan,2024-02-01,A higher priority bird was focaled at this location on this day just afterward
Corina Logan ,BTGR,57,B16SG,2024-02-01,13:36,End,Foraging,,186,Circle K,"27.2088304, -81.3295562",,,Corina Logan,2024-02-01,A higher priority bird was focaled at this location on this day just afterward
Corina Logan ,BTGR,57,B16SG,2024-02-01,13:37,End,Focal,,186,Circle K,"27.2088304, -81.3295562",,,Corina Logan,2024-02-01,A higher priority bird was focaled at this location on this day just afterward
Corina Logan ,BTGR,58,B16SG,2024-02-01,13:40,Start,Focal,,250,BP and Circle K,"27.2080790, -81.3294415",,,Corina Logan,2024-02-01,"This was conducted after he reached 4 focals, but it was on day 6 and not 7 after his last focal. Also, a different focal (60) was conducted on the same day at the same location on a higher priority bird"
Corina Logan ,BTGR,58,B16SG,2024-02-01,13:44,End,Focal,,250,BP and Circle K,"27.2080790, -81.3294415",,,Corina Logan,2024-02-01,"This was conducted after he reached 4 focals, but it was on day 6 and not 7 after his last focal. Also, a different focal (60) was conducted on the same day at the same location on a higher priority bird"
Corina Logan ,BTGR,59,B16SG,2024-02-01,13:47,Start,Focal,,180,Circle K,"27.2088445, -81.3294667",,,Corina Logan,2024-02-01,"This was conducted after he reached 4 focals, but it was on day 6 and not 7 after his last focal. Also, a different focal (60) was conducted on the same day at the same location on a higher priority bird"
Corina Logan ,BTGR,59,B16SG,2024-02-01,13:50,End,Focal,,180,Circle K,"27.2088445, -81.3294667",,,Corina Logan,2024-02-01,"This was conducted after he reached 4 focals, but it was on day 6 and not 7 after his last focal. Also, a different focal (60) was conducted on the same day at the same location on a higher priority bird"
Corina Logan,BTGR,65,B17PB,2024-02-07,14:09,Start,Focal,,422,BP,"27.2076744, -81.3290992",,,Corina Logan,2024-02-07,I focaled B16 just afterward at the same place and I see B16 more rarely than B17. I focaled B16 just afterward at the same place and I see B16 more rarely than B17
Corina Logan,BTGR,65,"Even though I didn't have eyes on him for most of the focal, the next focal was only a couple of minutes later when I found him in the tree. So it is safe to assume he was in the tree the whole time because that is the tree I was watching to see if anyone flew out of it. A higher priority bird was focaled at this location on this day just afterward",2024-02-07,14:09,State,Foraging,,422,BP,"27.2076744, -81.3290992",,,Corina Logan,2024-02-07,Foraging 0:00-0:17
Corina Logan,BTGR,65,B17PB,2024-02-07,14:09,End,Foraging,,422,BP,"27.2076744, -81.3290992",,,Corina Logan,2024-02-07,I focaled B16 just afterward at the same place and I see B16 more rarely than B17
Corina Logan,BTGR,65,B17PB,2024-02-07,14:16,End,Focal,,422,BP,"27.2076744, -81.3290992",,,Corina Logan,2024-02-07,Displaced by an unbanded male. I focaled B16 just afterward at the same place and I see B16 more rarely than B17
Corina Logan ,BTGR,79,B17PB,2024-02-22,15:08,Start,Focal,,25,BP,"27.2073440, -81.3299659",,,Corina Logan ,2024-02-22,Only 6 days since his last focal
Corina Logan ,BTGR,79,B17PB,2024-02-22,15:08,State,Foraging,,25,BP,"27.2073440, -81.3299659",0:00-0:15,15,Corina Logan ,2024-02-22,Only 6 days since his last focal
Corina Logan ,BTGR,79,B17PB,2024-02-22,15:08,End,Focal,,25,BP,"27.2073440, -81.3299659",,,Corina Logan ,2024-02-22,Only 6 days since his last focal
NA,AZ,101,Pico,2018-11-28,13:32:45,eat,fry,fry,671,NA,"33.418678, -111.929119",NA,NA,NA,NA,
NA,AZ,101,Pico,2018-11-28,13:33:34,eat,fry,fry,671,NA,"33.418678, -111.929119",NA,NA,NA,NA,
NA,AZ,102,Birria,2018-12-27,8:40:09,eat,lizard,lizard,663,NA,"33.418431, -111.930344",NA,NA,NA,NA,
NA,AZ,103,Taquito,2019-01-16,11:11:11,gape,unknown,unknown,646,NA,"33.421511, -111.930367",NA,NA,NA,NA,
NA,AZ,104,Chalupa,2019-02-04,7:39:47,eat,grains,ramen noodles,629,NA,"33.422, -111.937",NA,NA,NA,NA,ramen noodles
NA,AZ,104,Chalupa,2019-02-04,7:41:09,eat,insect,bug,629,NA,"33.422, -111.937",NA,NA,NA,NA,bug
NA,AZ,105,Fajita,2019-02-04,8:13:25,eat,unknown,unknown,574,NA,"33.422389, -111.931164",NA,NA,NA,NA,
NA,AZ,106,Aquaman,2019-03-07,8:48:59,gape,unknown,unknown,672,NA,"33.418989, -111.926900",NA,NA,NA,NA,
NA,AZ,106,Aquaman,2019-03-07,8:52:32,gape,unknown,unknown,672,NA,"33.418989, -111.926900",NA,NA,NA,NA,
NA,AZ,106,Aquaman,2019-03-07,8:54:09,lift or nudge,rock,rock,672,NA,"33.418989, -111.926900",NA,NA,NA,NA,
NA,AZ,106,Aquaman,2019-03-07,8:55:46,stalk catch,unknown,unknown,672,NA,"33.418989, -111.926900",NA,NA,NA,NA,
NA,AZ,106,Aquaman,2019-03-07,8:58:03,flip,rock,rock,672,NA,"33.418989, -111.926900",NA,NA,NA,NA,
NA,AZ,107,Queso,2019-04-08,8:16:31,lift or nudge,rock,pebble,900,NA,"33.423261, -111.924375",NA,NA,NA,NA,pebble
NA,AZ,107,Queso,2019-04-08,8:21:52,stalk catch,unknown,unknown,900,NA,"33.423261, -111.924375",NA,NA,NA,NA,
NA,AZ,107,Queso,2019-04-08,8:22:03,eat,insect,bug,900,NA,"33.423261, -111.924375",NA,NA,NA,NA,bug
NA,AZ,107,Queso,2019-04-08,8:23:16,stalk catch,unknown,unknown,900,NA,"33.423261, -111.924375",NA,NA,NA,NA,
NA,AZ,107,Queso,2019-04-08,8:23:34,eat,insect,grasshopper,900,NA,"33.423261, -111.924375",NA,NA,NA,NA,grasshopper
NA,AZ,107,Queso,2019-04-08,8:25:29,eat,insect,bug,900,NA,"33.423261, -111.924375",NA,NA,NA,NA,bug
NA,AZ,108,Guapo,2019-04-10,8:31:55,eat,insect,bug,900,NA,"33.4222137, -111.9200966",NA,NA,NA,NA,Follow notes indicate Prim8 crashed multiple times - at least 900 seconds recorded; bug eaten
NA,AZ,109,Mixiote,2019-04-10,9:34:08,eat,grains,pizza,602,NA,"33.4174842, -111.9302781",NA,NA,NA,NA,pizza
NA,AZ,110,Crema,2019-05-13,9:22:23,eat,insect,bug,593,NA,"33.416, -111.9337",NA,NA,NA,NA,bug
NA,AZ,110,Crema,2019-05-13,9:24:54,food share,insect,bug,593,NA,"33.416, -111.9337",NA,NA,NA,NA,"""bug"" qualifier noted in google photos"
NA,AZ,110,Crema,2019-05-13,9:38:32,food share,insect,bug,593,NA,"33.416, -111.9337",NA,NA,NA,NA,"""bug"" qualifier noted in google photos"
NA,AZ,111,Habanero,2019-05-20,12:53:36,eat,insect,bug,497,NA,"33.4233, -111.9003",NA,NA,NA,NA,bug
NA,AZ,112,Aquaman,2019-05-22,8:32:11,eat,insect,bug,1979,NA,"33.4193, -111.9258",NA,NA,NA,NA,bug
NA,AZ,112,Aquaman,2019-05-22,8:38:50,gape,unknown,unknown,1979,NA,"33.4193, -111.9258",NA,NA,NA,NA,
NA,AZ,113,Crema,2019-06-04,7:53:03,stalk catch,unknown,unknown,923,NA,"33.4212, -111.9291",NA,NA,NA,NA,
NA,AZ,114,Chile,2019-06-05,8:32:11,gape,unknown,unknown,739,NA,"33.4203, -111.9296",NA,NA,NA,NA,
NA,AZ,114,Chile,2019-06-05,8:35:48,stalk catch,unknown,unknown,739,NA,"33.4203, -111.9296",NA,NA,NA,NA,
NA,AZ,114,Chile,2019-06-05,8:35:55,eat,insect,bug,739,NA,"33.4203, -111.9296",NA,NA,NA,NA,bug
NA,AZ,114,Chile,2019-06-05,8:39:34,food share,unknown,unknown,739,NA,"33.4203, -111.9296",NA,NA,NA,NA,
NA,AZ,115,Memela,2019-07-10,6:53:29,eat,insect,bug,783,NA,"33.4160, -111.9319",NA,NA,NA,NA,bug
NA,AZ,115,Memela,2019-07-10,6:53:51,eat,insect,moth,783,NA,"33.4160, -111.9319",NA,NA,NA,NA,moth
NA,AZ,115,Memela,2019-07-10,7:02:56,eat,insect,bug,783,NA,"33.4160, -111.9319",NA,NA,NA,NA,bug
NA,AZ,115,Memela,2019-07-10,7:03:59,eat,insect,bug,783,NA,"33.4160, -111.9319",NA,NA,NA,NA,bug
NA,AZ,115,Memela,2019-07-10,7:04:55,eat,insect,bug,783,NA,"33.4160, -111.9319",NA,NA,NA,NA,bug
NA,AZ,115,Memela,2019-07-10,7:05:31,break into pieces,insect,bug,783,NA,"33.4160, -111.9319",NA,NA,NA,NA,bug
NA,AZ,116,Tostada,2019-07-11,6:53:02,food share,unknown,unknown,672,NA,"33.4213, -111.9292",NA,NA,NA,NA,
NA,AZ,116,Tostada,2019-07-11,6:54:29,food share,unknown,unknown,672,NA,"33.4213, -111.9292",NA,NA,NA,NA,
NA,AZ,116,Tostada,2019-07-11,7:02:39,food share,grains,bread,672,NA,"33.4213, -111.9292",NA,NA,NA,NA,bread
NA,AZ,116,Tostada,2019-07-11,7:03:31,food share,grains,bread,672,NA,"33.4213, -111.9292",NA,NA,NA,NA,bread
NA,AZ,116,Tostada,2019-07-11,7:04:44,food share,grains,bread,672,NA,"33.4213, -111.9292",NA,NA,NA,NA,bread
NA,AZ,117,Chalupa,2019-07-15,7:30:07,eat,insect,bug,653,NA,"33.4157, -111.9347",NA,NA,NA,NA,bug
NA,AZ,117,Chalupa,2019-07-15,7:30:38,eat,insect,ant,653,NA,"33.4157, -111.9347",NA,NA,NA,NA,ant
NA,AZ,117,Chalupa,2019-07-15,7:31:34,eat,insect,bug,653,NA,"33.4157, -111.9347",NA,NA,NA,NA,bug
NA,AZ,117,Chalupa,2019-07-15,7:31:57,eat,insect,bug,653,NA,"33.4157, -111.9347",NA,NA,NA,NA,bug
NA,AZ,117,Chalupa,2019-07-15,7:35:19,eat,insect,bug,653,NA,"33.4157, -111.9347",NA,NA,NA,NA,bug
NA,AZ,117,Chalupa,2019-07-15,7:36:47,stalk catch,insect,bug,653,NA,"33.4157, -111.9347",NA,NA,NA,NA,bug
NA,AZ,117,Chalupa,2019-07-15,7:37:34,stalk catch,insect,bug,653,NA,"33.4157, -111.9347",NA,NA,NA,NA,bug
NA,AZ,118,Palomita,2019-07-15,8:43:59,stalk catch,insect,bug,542,NA,"33.4200, -111.9299",NA,NA,NA,NA,bug
NA,AZ,118,Palomita,2019-07-15,8:44:04,eat,insect,bug,542,NA,"33.4200, -111.9299",NA,NA,NA,NA,bug
NA,AZ,118,Palomita,2019-07-15,8:45:18,stalk catch,insect,bug,542,NA,"33.4200, -111.9299",NA,NA,NA,NA,bug
NA,AZ,118,Palomita,2019-07-15,8:45:48,eat,insect,bug,542,NA,"33.4200, -111.9299",NA,NA,NA,NA,bug
NA,AZ,118,Palomita,2019-07-15,8:47:58,eat,insect,bug,542,NA,"33.4200, -111.9299",NA,NA,NA,NA,bug
NA,AZ,118,Tapa,2019-07-15,8:06:31,eat,insect,bug,808,NA,"33.4173, -111.9308",NA,NA,NA,NA,bug
NA,AZ,118,Tapa,2019-07-15,8:06:46,eat,insect,bug,808,NA,"33.4173, -111.9308",NA,NA,NA,NA,bug
NA,AZ,118,Tapa,2019-07-15,8:08:18,eat,insect,bug,808,NA,"33.4173, -111.9308",NA,NA,NA,NA,bug
NA,AZ,119,Tapa,2019-07-15,8:12:32,stalk catch,insect,bug,808,NA,"33.4173, -111.9308",NA,NA,NA,NA,bug
NA,AZ,119,Tapa,2019-07-15,8:14:56,eat,insect,bug,808,NA,"33.4173, -111.9308",NA,NA,NA,NA,bug
NA,AZ,119,Tapa,2019-07-15,8:17:08,eat,insect,bug,808,NA,"33.4173, -111.9308",NA,NA,NA,NA,bug
NA,AZ,119,Tapa,2019-07-15,8:19:13,eat,insect,bug,808,NA,"33.4173, -111.9308",NA,NA,NA,NA,bug
NA,AZ,119,Tapa,2019-07-15,8:19:23,stalk catch,insect,bug,808,NA,"33.4173, -111.9308",NA,NA,NA,NA,bug
NA,AZ,120,Queso,2019-07-16,7:53:56,break into pieces,insect,beetle,900,NA,"33.4237, -111.9240",NA,NA,NA,NA,beetle
NA,AZ,120,Queso,2019-07-16,7:57:18,eat,insect,beetle,900,NA,"33.4237, -111.9240",NA,NA,NA,NA,beetle leg
NA,AZ,120,Queso,2019-07-16,8:00:10,break into pieces,insect,beetle,900,NA,"33.4237, -111.9240",NA,NA,NA,NA,beetle
NA,AZ,120,Queso,2019-07-16,8:02:17,eat,insect,beetle,900,NA,"33.4237, -111.9240",NA,NA,NA,NA,beetle wing
NA,AZ,120,Queso,2019-07-16,8:03:47,eat,insect,beetle,900,NA,"33.4237, -111.9240",NA,NA,NA,NA,beetle head
