"","MothersID","DayofYear","NestID","Interval","Fate","MalesIDinTerritory","Year","DayofYear2","FatScore","Experimenter","Body","Body2","Fatbin","Aviary"
"698","Tripa",20106,"AN018",1,1,"Picante","2020",0.386909432145605,2,"KM",111.049775462765,2.15749917479151,1,"no"
"699","Tripa",20141,"AN050",2,1,"UB","2020",0.483065565626674,2,"KM",111.049775462765,2.15749917479151,1,"no"
"700","Tripa",20092,"AN018",1,1,"Picante","2020",0.348446978753177,2,"KM",111.049775462765,2.15749917479151,1,"no"
"702","Tripa",20137,"AN050",3,1,"UB","2020",0.472076293228838,2,"KM",111.049775462765,2.15749917479151,1,"no"
"703","Tripa",20101,"AN018",1,1,"Picante","2020",0.373172841648309,2,"KM",111.049775462765,2.15749917479151,1,"no"
"704","Tripa",20158,"AN050",1,1,"UB","2020",0.529769973317479,2,"KM",111.049775462765,2.15749917479151,1,"no"
"705","Tripa",20132,"AN018",2,0,"Picante","2020",0.458339702731542,2,"KM",111.049775462765,2.15749917479151,1,"no"
"706","Tripa",20205,"AN050",3,0,"UB","2020",0.658893923992058,2,"KM",111.049775462765,2.15749917479151,1,"no"
"707","Tripa",20112,"AN018",2,1,"Picante","2020",0.40339334074236,2,"KM",111.049775462765,2.15749917479151,1,"no"
"708","Tripa",20104,"AN018",3,1,"Picante","2020",0.381414795946687,2,"KM",111.049775462765,2.15749917479151,1,"no"
"710","Tripa",20110,"AN018",2,1,"Picante","2020",0.397898704543441,2,"KM",111.049775462765,2.15749917479151,1,"no"
"711","Tripa",20145,"AN050",1,1,"UB","2020",0.494054838024511,2,"KM",111.049775462765,2.15749917479151,1,"no"
"712","Tripa",20139,"AN050",2,1,"UB","2020",0.477570929427756,2,"KM",111.049775462765,2.15749917479151,1,"no"
"713","Tripa",20128,"AN018",1,1,"Picante","2020",0.447350430333706,2,"KM",111.049775462765,2.15749917479151,1,"no"
"714","Tripa",20100,"AN018",2,1,"Picante","2020",0.37042552354885,2,"KM",111.049775462765,2.15749917479151,1,"no"
"715","Tripa",20149,"AN050",2,1,"UB","2020",0.505044110422347,2,"KM",111.049775462765,2.15749917479151,1,"no"
"716","Tripa",20127,"AN018",2,1,"Picante","2020",0.444603112234246,2,"KM",111.049775462765,2.15749917479151,1,"no"
"717","Tripa",20107,"AN018",1,1,"Picante","2020",0.389656750245064,2,"KM",111.049775462765,2.15749917479151,1,"no"
"718","Tripa",20105,"AN018",1,1,"Picante","2020",0.384162114046146,2,"KM",111.049775462765,2.15749917479151,1,"no"
"719","Tripa",20154,"AN050",2,1,"UB","2020",0.518780700919643,2,"KM",111.049775462765,2.15749917479151,1,"no"
"720","Tripa",20156,"AN050",2,1,"UB","2020",0.524275337118561,2,"KM",111.049775462765,2.15749917479151,1,"no"
"721","Tripa",20157,"AN050",1,1,"UB","2020",0.52702265521802,2,"KM",111.049775462765,2.15749917479151,1,"no"
"722","Tripa",20108,"AN018",1,1,"Picante","2020",0.392404068344523,2,"KM",111.049775462765,2.15749917479151,1,"no"
"723","Tripa",20116,"AN018",4,1,"Picante","2020",0.414382613140196,2,"KM",111.049775462765,2.15749917479151,1,"no"
"724","Tripa",20125,"AN018",2,1,"Picante","2020",0.439108476035328,2,"KM",111.049775462765,2.15749917479151,1,"no"
"725","Tripa",20170,"AN050",2,0,"UB","2020",0.562737790510989,2,"KM",111.049775462765,2.15749917479151,1,"no"
"726","Tripa",20174,"AN050",4,0,"UB","2020",0.573727062908825,2,"KM",111.049775462765,2.15749917479151,1,"no"
"727","Tripa",20130,"AN018",2,1,"Picante","2020",0.452845066532624,2,"KM",111.049775462765,2.15749917479151,1,"no"
"728","Tripa",20202,"AN050",25,0,"UB","2020",0.650651969693681,2,"KM",111.049775462765,2.15749917479151,1,"no"
"729","Tripa",20123,"AN018",3,1,"Picante","2020",0.43361383983641,2,"KM",111.049775462765,2.15749917479151,1,"no"
"730","Tripa",20120,"AN018",2,1,"Picante","2020",0.425371885538033,2,"KM",111.049775462765,2.15749917479151,1,"no"
"731","Tripa",20152,"AN050",3,1,"UB","2020",0.513286064720725,2,"KM",111.049775462765,2.15749917479151,1,"no"
"732","Tripa",20147,"AN050",2,1,"UB","2020",0.499549474223429,2,"KM",111.049775462765,2.15749917479151,1,"no"
"733","Tripa",20177,"AN050",3,0,"UB","2020",0.581969017207203,2,"KM",111.049775462765,2.15749917479151,1,"no"
"734","Tripa",20160,"AN050",2,1,"UB","2020",0.535264609516398,2,"KM",111.049775462765,2.15749917479151,1,"no"
"735","Tripa",20168,"AN050",2,0,"UB","2020",0.55724315431207,2,"KM",111.049775462765,2.15749917479151,1,"no"
"736","Tripa",20162,"AN050",2,1,"UB","2020",0.540759245715316,2,"KM",111.049775462765,2.15749917479151,1,"no"
"737","Tripa",20166,"AN050",4,0,"UB","2020",0.551748518113152,2,"KM",111.049775462765,2.15749917479151,1,"no"
"738","Tripa",20118,"AN018",2,1,"Picante","2020",0.419877249339114,2,"KM",111.049775462765,2.15749917479151,1,"no"
"739","Yuca",20142,"AN042",2,1,"UB","2020",0.485812883726133,0,"MF",93.2434547405338,-0.100403368298362,0,"yes"
"740","Yuca",20108,"AN021",1,1,"UB","2020",0.392404068344523,0,"MF",93.2434547405338,-0.100403368298362,0,"yes"
"741","Yuca",20124,"AN042",3,1,"UB","2020",0.436361157935869,0,"MF",93.2434547405338,-0.100403368298362,0,"yes"
"744","Yuca",20119,"AN042",2,1,"UB","2020",0.422624567438573,0,"MF",93.2434547405338,-0.100403368298362,0,"yes"
"745","Yuca",20147,"AN042",5,1,"UB","2020",0.499549474223429,0,"MF",93.2434547405338,-0.100403368298362,0,"yes"
"746","Yuca",20126,"AN042",2,1,"UB","2020",0.441855794134787,0,"MF",93.2434547405338,-0.100403368298362,0,"yes"
"747","Yuca",20152,"AN042",3,1,"UB","2020",0.513286064720725,0,"MF",93.2434547405338,-0.100403368298362,0,"yes"
"748","Yuca",20154,"AN042",2,1,"UB","2020",0.518780700919643,0,"MF",93.2434547405338,-0.100403368298362,0,"yes"
"749","Yuca",20121,"AN042",2,1,"UB","2020",0.428119203637492,0,"MF",93.2434547405338,-0.100403368298362,0,"yes"
"750","Yuca",20149,"AN042",2,1,"UB","2020",0.505044110422347,0,"MF",93.2434547405338,-0.100403368298362,0,"yes"
"751","Yuca",20106,"AN021",1,1,"UB","2020",0.386909432145605,0,"MF",93.2434547405338,-0.100403368298362,0,"yes"
"752","Yuca",20110,"AN021",2,0,"UB","2020",0.397898704543441,0,"MF",93.2434547405338,-0.100403368298362,0,"yes"
"753","Yuca",20100,"AN021",2,1,"UB","2020",0.37042552354885,0,"MF",93.2434547405338,-0.100403368298362,0,"yes"
"754","Yuca",20104,"AN021",4,1,"UB","2020",0.381414795946687,0,"MF",93.2434547405338,-0.100403368298362,0,"yes"
"755","Yuca",20140,"AN042",6,1,"UB","2020",0.480318247527215,0,"MF",93.2434547405338,-0.100403368298362,0,"yes"
"756","Yuca",20105,"AN021",1,1,"UB","2020",0.384162114046146,0,"MF",93.2434547405338,-0.100403368298362,0,"yes"
"757","Yuca",20111,"AN021",1,0,"UB","2020",0.400646022642901,0,"MF",93.2434547405338,-0.100403368298362,0,"yes"
"758","Yuca",20134,"AN042",6,1,"UB","2020",0.46383433893046,0,"MF",93.2434547405338,-0.100403368298362,0,"yes"
"759","Yuca",20158,"AN042",2,1,"UB","2020",0.529769973317479,0,"MF",93.2434547405338,-0.100403368298362,0,"yes"
"760","Yuca",20107,"AN021",1,1,"UB","2020",0.389656750245064,0,"MF",93.2434547405338,-0.100403368298362,0,"yes"
"761","Yuca",20156,"AN042",2,1,"UB","2020",0.524275337118561,0,"MF",93.2434547405338,-0.100403368298362,0,"yes"
"762","Yuca",20128,"AN042",2,1,"UB","2020",0.447350430333706,0,"MF",93.2434547405338,-0.100403368298362,0,"yes"
"763","Yuca",20160,"AN042",2,1,"UB","2020",0.535264609516398,0,"MF",93.2434547405338,-0.100403368298362,0,"yes"
