CodingDate,VideoCoder,VideoFileName,TrialDate,Experimenter,BirdID,Test,AviaryOrWild,Condition,Time,IndicatedTrial,LatencyFirstLandingOnFloor,LatencyFirstTimeWithin20cmOfObject,LatencyFirstTouchToFood,LatencyFirstTouchToApparatus,ApproachedFirst,TotalDurationNear<20cm,TotalDurationFar>20cm,TotalDurationOutOfView,ClosestDistanceToApparatus,TrialDuration,TotalTouchesToApparatus,MotorActionsUsed,TotalNumberMotorActionsUsedForThisBirdInThisExperiment,Notes
2021-03-15,AJB,A088YR 2020-04-17 Boldness Time2 C2 T1,2020-04-17,MM,A088YR,Boldness,Aviary,C2,2,1,96.20,n/a,98.20,n/a,n/a,n/a,n/a,n/a,n/a,322.40,n/a,n/a,n/a,No Solomon output excel file because not trial 2
2021-03-15,AJB,A088YR 2020-04-17 Boldness Time2 C2 T2,2020-04-17,MM,A088YR,Boldness,Aviary,C2,2,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,916.40,OutOfView,916.40,n/a,n/a,n/a,
2021-03-15,AJB,A088YR 2020-04-17 Boldness Time2 C2 T3,2020-04-17,MM,A088YR,Boldness,Aviary,C2,2,3,69.80,n/a,73.40,n/a,n/a,n/a,n/a,n/a,n/a,317.00,n/a,n/a,n/a,No Solomon output excel file because not trial 2
2021-03-15,AJB,A088YR 2020-04-19 Boldness Time2 C3 T1,2020-04-19,KM,A088YR,Boldness,Aviary,C3,2,1,31.20,n/a,32.60,n/a,n/a,n/a,n/a,n/a,n/a,299.60,n/a,n/a,n/a,No Solomon output excel file because not trial 2
2021-03-15,AJB,A088YR 2020-04-19 Boldness Time2 C3 T2,2020-04-19,KM,A088YR,Boldness,Aviary,C3,2,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,899.00,OutOfView,899.00,n/a,n/a,n/a,
2021-03-15,AJB,A088YR 2020-04-19 Boldness Time2 C3 T3,2020-04-19,KM,A088YR,Boldness,Aviary,C3,2,3,10.40,n/a,12.40,n/a,n/a,n/a,n/a,n/a,n/a,310.20,n/a,n/a,0,No Solomon output excel file because not trial 2
2021-03-16,AJB,A090SB 2020-04-24 Boldness Time1 C1 T1,2020-04-24,MM,A090SB,Boldness,Aviary,C1,1,1,144.8,n/a,148.8,n/a,n/a,n/a,n/a,n/a,n/a,320,n/a,n/a,n/a,No Solomon output excel file because not trial 2
2021-03-16,AJB,A090SB 2020-04-24 Boldness Time1 C1 T2,2020-04-24,MM,A090SB,Boldness,Aviary,C1,1,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1011,OutOfView,1011,n/a,n/a,n/a,
2021-03-16,AJB,A090SB 2020-04-24 Boldness Time1 C1 T3,2020-04-24,MM,A090SB,Boldness,Aviary,C1,1,3,34.8,n/a,38.6,n/a,n/a,n/a,n/a,n/a,n/a,306.8,n/a,n/a,n/a,No Solomon output excel file because not trial 2
2021-03-16,AJB,A090SB 2020-04-26 Boldness Time1 C2 T1,2020-04-26,KM,A090SB,Boldness,Aviary,C2,1,1,47.8,n/a,51.2,n/a,n/a,n/a,n/a,n/a,n/a,302.8,n/a,n/a,n/a,No Solomon output excel file because not trial 2
2021-03-16,AJB,A090SB 2020-04-26 Boldness Time1 C2 T2,2020-04-26,KM,A090SB,Boldness,Aviary,C2,1,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,913,OutOfView,913,n/a,n/a,n/a,
2021-03-16,AJB,A090SB 2020-04-26 Boldness Time1 C2 T3,2020-04-26,KM,A090SB,Boldness,Aviary,C2,1,3,1.6,n/a,3.8,n/a,n/a,n/a,n/a,n/a,n/a,280.6,n/a,n/a,n/a,No Solomon output excel file because not trial 2
2021-03-16,AJB,A090SB 2020-04-23 Boldness Time1 C3 T1,2020-04-23,MM,A090SB,Boldness,Aviary,C3,1,1,41.4,n/a,43.4,n/a,n/a,n/a,n/a,n/a,n/a,320.4,n/a,n/a,n/a,No Solomon output excel file because not trial 2
2021-03-16,AJB,A090SB 2020-04-23 Boldness Time1 C3 T2,2020-04-23,MM,A090SB,Boldness,Aviary,C3,1,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,905.6,OutOfView,905.6,n/a,n/a,n/a,
2021-03-16,AJB,A090SB 2020-04-23 Boldness Time1 C3 T3,2020-04-23,MM,A090SB,Boldness,Aviary,C3,1,3,81.6,n/a,88.6,n/a,n/a,n/a,n/a,n/a,n/a,515.8,n/a,n/a,n/a,No Solomon output excel file because not trial 2
2021-03-17,AJB,A090SB 2020-05-10 Boldness Time2 C1 T1,2020-05-10,KM,A090SB,Boldness,Aviary,C1,2,1,9.4,n/a,12.2,n/a,n/a,n/a,n/a,n/a,n/a,300,n/a,n/a,n/a,No Solomon output excel file because not trial 2
2021-03-17,AJB,A090SB 2020-05-10 Boldness Time2 C1 T2,2020-05-10,KM,A090SB,Boldness,Aviary,C1,2,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,901.8,OutOfView,901.8,n/a,n/a,n/a,
2021-03-17,AJB,A090SB 2020-05-10 Boldness Time2 C1 T3,2020-05-10,KM,A090SB,Boldness,Aviary,C1,2,3,1.6,n/a,3,n/a,n/a,n/a,n/a,n/a,n/a,299.4,n/a,n/a,n/a,No Solomon output excel file because not trial 2
2021-03-17,AJB,A090SB 2020-05-09 Boldness Time2 C2 T1,2020-05-09,MM,A090SB,Boldness,Aviary,C2,2,1,14.2,n/a,21,n/a,n/a,n/a,n/a,n/a,n/a,318.4,n/a,n/a,n/a,No Solomon output excel file because not trial 2
2021-03-17,AJB,A090SB 2020-05-09 Boldness Time2 C2 T2,2020-05-09,MM,A090SB,Boldness,Aviary,C2,2,2,583.2,n/a,n/a,n/a,Object,n/a,22,888.6,Far,910.4,n/a,n/a,n/a,
2021-03-17,AJB,A090SB 2020-05-09 Boldness Time2 C2 T3,2020-05-09,MM,A090SB,Boldness,Aviary,C2,2,3,0,n/a,1.4,n/a,n/a,n/a,n/a,n/a,n/a,306.2,n/a,n/a,n/a,No Solomon output excel file because not trial 2
2021-03-17,AJB,A090SB 2020-05-11 Boldness Time2 C3 T1,2020-05-11,MM,A090SB,Boldness,Aviary,C3,2,1,24.4,n/a,27,n/a,n/a,n/a,n/a,n/a,n/a,310.2,n/a,n/a,n/a,No Solomon output excel file because not trial 2
2021-03-17,AJB,A090SB 2020-05-11 Boldness Time2 C3 T2,2020-05-11,MM,A090SB,Boldness,Aviary,C3,2,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,915.8,OutOfView,915.8,n/a,n/a,n/a,
2021-03-17,AJB,A090SB 2020-05-11 Boldness Time2 C3 T3,2020-05-11,MM,A090SB,Boldness,Aviary,C3,2,3,39.6,n/a,42.8,n/a,n/a,n/a,n/a,n/a,n/a,311.2,n/a,n/a,0,No Solomon output excel file because not trial 2
2021-03-18,AJB,A096NS 2020-05-03 Boldness Time1 C1 T1,2020-05-03,KM,A096NS,Boldness,Aviary,C1,1,1,0.8,n/a,1.4,n/a,n/a,n/a,n/a,n/a,n/a,304.2,n/a,n/a,n/a,No Solomon output excel file because not trial 2
2021-03-18,AJB,A096NS 2020-05-03 Boldness Time1 C1 T2,2020-05-03,KM,A096NS,Boldness,Aviary,C1,1,2,45.4,n/a,n/a,n/a,Food,n/a,858.2,48.4,Far,906.4,n/a,n/a,n/a,
2021-03-18,AJB,A096NS 2020-05-03 Boldness Time1 C1 T3,2020-05-03,KM,A096NS,Boldness,Aviary,C1,1,3,1.6,n/a,2.2,n/a,n/a,n/a,n/a,n/a,n/a,306.2,n/a,n/a,n/a,No Solomon output excel file because not trial 2
2021-03-18,AJB,A096NS 2020-05-01 Boldness Time1 C2 T1,2020-05-01,MM,A096NS,Boldness,Aviary,C2,1,1,0.8,n/a,1.4,n/a,n/a,n/a,n/a,n/a,n/a,316,n/a,n/a,n/a,No Solomon output excel file because not trial 2
2021-03-18,AJB,A096NS 2020-05-01 Boldness Time1 C2 T2,2020-05-01,MM,A096NS,Boldness,Aviary,C2,1,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,915,OutOfView,915,n/a,n/a,n/a,
2021-03-18,AJB,A096NS 2020-05-01 Boldness Time1 C2 T3,2020-05-01,MM,A096NS,Boldness,Aviary,C2,1,3,2.6,n/a,3.6,n/a,n/a,n/a,n/a,n/a,n/a,309.8,n/a,n/a,n/a,No Solomon output excel file because not trial 2
2021-03-18,AJB,A096NS 2020-04-30 Boldness Time1 C3 T1,2020-04-30,MM,A096NS,Boldness,Aviary,C3,1,1,0,n/a,0,n/a,n/a,n/a,n/a,n/a,n/a,339.2,n/a,n/a,n/a,No Solomon output excel file because not trial 2
2021-03-18,AJB,A096NS 2020-04-30 Boldness Time1 C3 T2,2020-04-30,MM,A096NS,Boldness,Aviary,C3,1,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,914.4,OutOfView,914.4,n/a,n/a,n/a,
2021-03-18,AJB,A096NS 2020-04-30 Boldness Time1 C3 T3,2020-04-30,MM,A096NS,Boldness,Aviary,C3,1,3,7.2,n/a,9,n/a,n/a,n/a,n/a,n/a,n/a,317,n/a,n/a,n/a,No Solomon output excel file because not trial 2
2021-03-19,AJB,A096NS 2020-05-13 Boldness Time2 C1 T1,2020-05-13,MM,A096NS,Boldness,Aviary,C1,2,1,1,n/a,1.8,n/a,n/a,n/a,n/a,n/a,n/a,312,n/a,n/a,n/a,No Solomon output excel file because not trial 2
2021-03-19,AJB,A096NS 2020-05-13 Boldness Time2 C1 T2,2020-05-13,MM,A096NS,Boldness,Aviary,C1,2,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,910.2,OutOfView,910.2,n/a,n/a,n/a,
2021-03-19,AJB,A096NS 2020-05-13 Boldness Time2 C1 T3,2020-05-13,MM,A096NS,Boldness,Aviary,C1,2,3,1.2,n/a,1.8,n/a,n/a,n/a,n/a,n/a,n/a,305.4,n/a,n/a,n/a,No Solomon output excel file because not trial 2
2021-03-19,AJB,A096NS 2020-05-12 Boldness Time2 C2 T1,2020-05-12,MM,A096NS,Boldness,Aviary,C2,2,1,0.4,n/a,1.6,n/a,n/a,n/a,n/a,n/a,n/a,313.2,n/a,n/a,n/a,No Solomon output excel file because not trial 2
2021-03-19,AJB,A096NS 2020-05-12 Boldness Time2 C2 T2,2020-05-12,MM,A096NS,Boldness,Aviary,C2,2,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,912.8,OutOfView,912.8,n/a,n/a,n/a,
2021-03-19,AJB,A096NS 2020-05-12 Boldness Time2 C2 T3,2020-05-12,MM,A096NS,Boldness,Aviary,C2,2,3,4.4,n/a,6.2,n/a,n/a,n/a,n/a,n/a,n/a,312.4,n/a,n/a,n/a,No Solomon output excel file because not trial 2
2021-03-19,AJB,A096NS 2020-05-11 Boldness Time2 C3 T1,2020-05-11,MM,A096NS,Boldness,Aviary,C3,2,1,0.6,n/a,2.4,n/a,n/a,n/a,n/a,n/a,n/a,317,n/a,n/a,n/a,No Solomon output excel file because not trial 2
2021-03-19,AJB,A096NS 2020-05-11 Boldness Time2 C3 T2,2020-05-11,MM,A096NS,Boldness,Aviary,C3,2,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,910.4,OutOfView,910.4,n/a,n/a,n/a,
2021-03-19,AJB,A096NS 2020-05-11 Boldness Time2 C3 T3,2020-05-11,MM,A096NS,Boldness,Aviary,C3,2,3,6.4,n/a,7,n/a,n/a,n/a,n/a,n/a,n/a,310.2,n/a,n/a,0,No Solomon output excel file because not trial 2
2021-03-11,KM,"A007-S, A043KR, A044KS, A062AP, A066KY, A071OK 2020-1-6 Boldness Time1 and Time3 C1 T1-T3",2020-01-06,KM,A007-S,Boldness,Wild,C1,1,1,1680,n/a,n/a,n/a,n/a,n/a,80,1810,n/a,1890,n/a,n/a,n/a,scrounged other grackle's food
2021-03-11,KM,"A007-S, A043KR, A044KS, A062AP, A066KY, A071OK 2020-1-6 Boldness Time1 and Time3 C1 T1-T3",2020-01-06,KM,A043KR,Boldness,Wild,C1,1,1,1590,1620,1628,n/a,n/a,18,33,1857,n/a,1890,n/a,n/a,n/a,
2021-03-11,KM,"A007-S, A043KR, A044KS, A062AP, A066KY, A071OK 2020-1-6 Boldness Time1 and Time3 C1 T1-T3",2020-01-06,KM,A044KS,Boldness,Wild,C1,1,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1890,n/a,1890,n/a,n/a,n/a,Not around for Trial 1
2021-03-11,KM,"A007-S, A043KR, A044KS, A062AP, A066KY, A071OK 2020-1-6 Boldness Time1 and Time3 C1 T1-T3",2020-01-06,KM,A062AP,Boldness,Wild,C1,1,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1890,n/a,1890,n/a,n/a,n/a,Not around for Trial 1
2021-03-11,KM,"A007-S, A043KR, A044KS, A062AP, A066KY, A071OK 2020-1-6 Boldness Time1 and Time3 C1 T1-T3",2020-01-06,KM,A066KY,Boldness,Wild,C1,1,1,1600,n/a,n/a,n/a,n/a,n/a,50,1840,n/a,1890,n/a,n/a,n/a,scrounged other grackle's food
2021-03-11,KM,"A007-S, A043KR, A044KS, A062AP, A066KY, A071OK 2020-1-6 Boldness Time1 and Time3 C1 T1-T3",2020-01-06,KM,A071OK,Boldness,Wild,C1,1,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1890,n/a,1890,n/a,n/a,n/a,Not around for Trial 1
2021-03-11,KM,"A007-S, A043KR, A044KS, A062AP, A066KY, A071OK 2020-1-6 Boldness Time1 and Time3 C1 T1-T3",2020-01-06,KM,A007-S,Boldness,Wild,C1,1,2,840,n/a,n/a,n/a,n/a,n/a,120,1080,Far,1200,n/a,n/a,n/a,12m away
2021-03-11,KM,"A007-S, A043KR, A044KS, A062AP, A066KY, A071OK 2020-1-6 Boldness Time1 and Time3 C1 T1-T3",2020-01-06,KM,A043KR,Boldness,Wild,C1,1,2,120,n/a,n/a,n/a,n/a,n/a,360,840,Far,1200,n/a,n/a,n/a,3m away
2021-03-11,KM,"A007-S, A043KR, A044KS, A062AP, A066KY, A071OK 2020-1-6 Boldness Time1 and Time3 C1 T1-T3",2020-01-06,KM,A044KS,Boldness,Wild,C1,1,2,120,n/a,n/a,n/a,n/a,n/a,120,1080,Far,1200,n/a,n/a,n/a,2m away
2021-03-11,KM,"A007-S, A043KR, A044KS, A062AP, A066KY, A071OK 2020-1-6 Boldness Time1 and Time3 C1 T1-T3",2020-01-06,KM,A062AP,Boldness,Wild,C1,1,2,120,n/a,n/a,n/a,n/a,n/a,120,1080,Far,1200,n/a,n/a,n/a,4m away
2021-03-11,KM,"A007-S, A043KR, A044KS, A062AP, A066KY, A071OK 2020-1-6 Boldness Time1 and Time3 C1 T1-T3",2020-01-06,KM,A066KY,Boldness,Wild,C1,1,2,180,n/a,n/a,n/a,n/a,n/a,23,1177,Far,1200,n/a,n/a,n/a,1m away
2021-03-11,KM,"A007-S, A043KR, A044KS, A062AP, A066KY, A071OK 2020-1-6 Boldness Time1 and Time3 C1 T1-T3",2020-01-06,KM,A071OK,Boldness,Wild,C1,1,2,660,n/a,n/a,n/a,n/a,n/a,300,900,Far,1200,n/a,n/a,n/a,3m away
2021-03-11,KM,"A007-S, A043KR, A044KS, A062AP, A066KY, A071OK 2020-1-6 Boldness Time1 and Time3 C1 T1-T3",2020-01-06,KM,A007-S,Boldness,Wild,C1,1,3,420,n/a,n/a,n/a,n/a,n/a,60,840,n/a,900,n/a,n/a,n/a,3m away
2021-03-11,KM,"A007-S, A043KR, A044KS, A062AP, A066KY, A071OK 2020-1-6 Boldness Time1 and Time3 C1 T1-T3",2020-01-06,KM,A043KR,Boldness,Wild,C1,1,3,360,n/a,n/a,n/a,n/a,n/a,120,780,n/a,900,n/a,n/a,n/a,1m away
2021-03-11,KM,"A007-S, A043KR, A044KS, A062AP, A066KY, A071OK 2020-1-6 Boldness Time1 and Time3 C1 T1-T3",2020-01-06,KM,A044KS,Boldness,Wild,C1,1,3,540,n/a,n/a,n/a,n/a,n/a,60,840,n/a,900,n/a,n/a,n/a,1m away
2021-03-11,KM,"A007-S, A043KR, A044KS, A062AP, A066KY, A071OK 2020-1-6 Boldness Time1 and Time3 C1 T1-T3",2020-01-06,KM,A062AP,Boldness,Wild,C1,1,3,360,n/a,n/a,n/a,n/a,n/a,60,840,n/a,900,n/a,n/a,n/a,2m away
2021-03-11,KM,"A007-S, A043KR, A044KS, A062AP, A066KY, A071OK 2020-1-6 Boldness Time1 and Time3 C1 T1-T3",2020-01-06,KM,A066KY,Boldness,Wild,C1,1,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,900,n/a,n/a,n/a,Not around for Trial 3
2021-03-11,KM,"A007-S, A043KR, A044KS, A062AP, A066KY, A071OK 2020-1-6 Boldness Time1 and Time3 C1 T1-T3",2020-01-06,KM,A071OK,Boldness,Wild,C1,1,3,180,n/a,n/a,n/a,n/a,n/a,60,840,n/a,900,n/a,n/a,n/a,5m away
2021-03-15,KM,"A018BB, A031-Y, A047AY 2019-12-11 Boldness Time1 C2 T1-T3",2019-12-11,KM,A018BB,Boldness,Wild,C2,1,2,n/a,n/a,n/a,n/a,n/a,n/a,180,720,Far,900,n/a,n/a,n/a,10m away
2021-03-15,KM,"A018BB, A031-Y, A047AY 2019-12-11 Boldness Time1 C2 T1-T3",2019-12-11,KM,A031-Y,Boldness,Wild,C2,1,2,n/a,n/a,n/a,n/a,n/a,n/a,240,660,Far,900,n/a,n/a,n/a,"6m away; Despite file name, it appears I did not do a Trial 1"
2021-03-15,KM,"A018BB, A031-Y, A047AY 2019-12-11 Boldness Time1 C2 T1-T3",2019-12-11,KM,A047AY,Boldness,Wild,C2,1,2,n/a,n/a,n/a,n/a,n/a,n/a,120,780,Far,900,n/a,n/a,n/a,4m away
2021-03-15,KM,"A018BB, A031-Y, A047AY 2019-12-11 Boldness Time1 C2 T1-T3",2019-12-11,KM,A018BB,Boldness,Wild,C2,1,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,300,n/a,n/a,n/a,Not around for Trial 3
2021-03-15,KM,"A018BB, A031-Y, A047AY 2019-12-11 Boldness Time1 C2 T1-T3",2019-12-11,KM,A031-Y,Boldness,Wild,C2,1,3,210,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,300,n/a,n/a,n/a,Not around for Trial 3
2021-03-15,KM,"A018BB, A031-Y, A047AY 2019-12-11 Boldness Time1 C2 T1-T3",2019-12-11,KM,A047AY,Boldness,Wild,C2,1,3,n/a,n/a,n/a,n/a,n/a,n/a,300,0,n/a,300,n/a,n/a,n/a,0.3m away
2021-03-15,KM,A021-K & A026PP & A023OY 2019-1-29 Boldness Time1 C1,2019-01-29,KM,A021-K,Boldness,Wild,C1,1,1,510,n/a,n/a,n/a,n/a,5,135,700,n/a,840,n/a,n/a,n/a,scrounged other grackle's food
2021-03-15,KM,A021-K & A026PP & A023OY 2019-1-29 Boldness Time1 C1,2019-01-29,KM,A026PP,Boldness,Wild,C1,1,1,210,n/a,n/a,n/a,n/a,n/a,40,800,n/a,840,n/a,n/a,n/a,Did not take cracker
2021-03-15,KM,A021-K & A026PP & A023OY 2019-1-29 Boldness Time1 C1,2019-01-29,KM,A023OY,Boldness,Wild,C1,1,1,330,n/a,n/a,n/a,n/a,3,6,831,n/a,840,n/a,n/a,n/a,
2021-03-15,KM,A021-K & A026PP & A023OY 2019-1-29 Boldness Time1 C1,2019-01-29,KM,A021-K,Boldness,Wild,C1,1,2,n/a,n/a,n/a,n/a,n/a,n/a,60,n/a,Far,1200,n/a,n/a,n/a,"30m away, in view for 1min"
2021-03-15,KM,A021-K & A026PP & A023OY 2019-1-29 Boldness Time1 C1,2019-01-29,KM,A026PP,Boldness,Wild,C1,1,2,n/a,n/a,n/a,n/a,n/a,n/a,60,n/a,Far,1200,n/a,n/a,n/a,"30m away, in view for 1min"
2021-03-15,KM,A021-K & A026PP & A023OY 2019-1-29 Boldness Time1 C1,2019-01-29,KM,A023OY,Boldness,Wild,C1,1,2,n/a,n/a,n/a,n/a,n/a,n/a,60,n/a,Far,1200,n/a,n/a,n/a,"30m away, in view for 1min"
2021-03-15,KM,A021-K & A026PP & A023OY 2019-1-29 Boldness Time1 C1,2019-01-29,KM,A021-K,Boldness,Wild,C1,1,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,600,n/a,n/a,n/a,Not around for Trial 3
2021-03-15,KM,A021-K & A026PP & A023OY 2019-1-29 Boldness Time1 C1,2019-01-29,KM,A026PP,Boldness,Wild,C1,1,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,600,n/a,n/a,n/a,Not around for Trial 3
2021-03-15,KM,A021-K & A026PP & A023OY 2019-1-29 Boldness Time1 C1,2019-01-29,KM,A023OY,Boldness,Wild,C1,1,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,600,n/a,n/a,n/a,Not around for Trial 3
2021-03-08,KM,"A051KG, A058BS 2019-12-11 Boldness Time1 C2 T1-T3",2019-12-11,KM,A051KG,Boldness,Wild,C2,1,2,720,n/a,n/a,n/a,n/a,n/a,240,1020,Far,1260,n/a,n/a,n/a,Approached to 4m from pigeon
2021-03-08,KM,"A051KG, A058BS 2019-12-11 Boldness Time1 C2 T1-T3",2019-12-11,KM,A058BS,Boldness,Wild,C2,1,2,480,n/a,n/a,n/a,n/a,n/a,660,600,Far,1260,n/a,n/a,n/a,Approached to 4m from pigeon
2021-03-08,KM,"A051KG, A058BS 2019-12-11 Boldness Time1 C1 T1-T3",2019-12-19,KM,A051KG,Boldness,Wild,C1,1,1,600,n/a,600,n/a,n/a,n/a,n/a,n/a,n/a,900,n/a,n/a,n/a,
2021-03-08,KM,"A051KG, A058BS 2019-12-11 Boldness Time1 C1 T1-T3",2019-12-19,KM,A058BS,Boldness,Wild,C1,1,1,600,n/a,840,n/a,n/a,n/a,n/a,n/a,n/a,900,n/a,n/a,n/a,
2021-03-08,KM,"A051KG, A058BS 2019-12-11 Boldness Time1 C1 T1-T3",2019-12-19,KM,A051KG,Boldness,Wild,C1,1,2,n/a,n/a,n/a,n/a,n/a,n/a,10,890,Far,900,n/a,n/a,n/a,8m away - alarm called and flew off when I setup cat
2021-03-08,KM,"A051KG, A058BS 2019-12-11 Boldness Time1 C1 T1-T3",2019-12-19,KM,A058BS,Boldness,Wild,C1,1,2,n/a,n/a,n/a,n/a,n/a,n/a,10,890,Far,900,n/a,n/a,n/a,8m away - alarm called and flew off when I setup cat
2021-03-08,KM,A021-K 2019-3-27 Boldness Time1 C2,2019-03-27,KM,A021-K,Boldness,Wild,C2,1,2,n/a,n/a,n/a,n/a,n/a,n/a,960,540,Far,1500,n/a,n/a,n/a,Pico around but >10m away
2021-03-08,KM,A021-K 2019-3-27 Boldness Time1 C2,2019-03-27,KM,A021-K,Boldness,Wild,C2,1,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,600,n/a,n/a,n/a,Pico around but >10m away
2021-03-08,KM,A021-K & A026PP 2019-1-9 Boldness Hawk T1,2019-01-09,KM,A021-K,Boldness,Wild,C3,1,2,n/a,n/a,n/a,n/a,n/a,n/a,900,n/a,n/a,900,n/a,n/a,n/a,"In view, but >10m whole time"
2021-03-08,KM,A021-K & A026PP 2019-1-9 Boldness Hawk T1,2019-01-09,KM,A026PP,Boldness,Wild,C3,1,2,n/a,n/a,n/a,n/a,n/a,n/a,900,n/a,n/a,900,n/a,n/a,n/a,"In view, but >10m whole time"
2021-03-08,KM,A021-K & A026PP 2019-1-9 Boldness Hawk T1,2019-01-09,KM,A021-K,Boldness,Wild,C3,1,3,n/a,n/a,n/a,n/a,n/a,n/a,600,n/a,n/a,600,n/a,n/a,n/a,Did not come back for crackers
2021-03-08,KM,A021-K & A026PP 2019-1-9 Boldness Hawk T1,2019-01-09,KM,A026PP,Boldness,Wild,C3,1,3,n/a,n/a,n/a,n/a,n/a,n/a,600,n/a,n/a,600,n/a,n/a,n/a,Did not come back for crackers
